id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s
81,bocyl,"APROBACIÓN definitiva del Convenio Urbanístico de obtención de terrenos para su destino de dotación pública establecido en el Planeamiento Urbanístico vigente, ejecutando su urbanización según el proyecto de urbanización de la calle Menéndez Pidal en Villaobispo de las Regueras, en el término municipal de Villaquilambre (León).",PROY_URB,True,PROY_URB,"fase_definitiva,uso_equipamiento",Aprobacion definitiva Convenio Urbanistico + PU calle Menendez Pidal dotacion publica,True,aprobación,"[""PROY_URB""]","[""fase_definitiva""]",0.95,"El texto contiene explícitamente ""APROBACIÓN definitiva"", lo que indica la fase del ciclo. Además, menciona el ""Convenio Urbanístico"" y la ejecución de ""urbanización según el proyecto de urbanización"" para una calle específica, lo que encaja claramente con la categoría de Proyecto de Urbanización (PROY_URB).",68.432
82,dogv,"ANUNCIO de la modificación puntual del Plan parcial de la unidad de ejecución número 1 del sector O-1 Las Filipinas, del Plan general municipal de ordenación urbana de Orihuela.",PROY_URB,True,MOD_PUN,,Modificacion puntual Plan Parcial UE1 sector O-1 Las Filipinas Orihuela,True,anuncio,"[""PGOU"", ""PLAN_ESP"", ""MOD_PUN""]",[],0.95,"El texto menciona explícitamente ""Plan parcial"" (PLAN_ESP), ""unidad de ejecución"" (PROY_URB, pero no es el foco principal aquí), y ""Plan general municipal de ordenación urbana"" (PGOU). La acción principal es ""modificación puntual del Plan parcial"", lo que activa la categoría MOD_PUN. No hay frases como ""avance"", ""aprobación provisional/definitiva"", ni referencias a usos específicos (residencial, industrial, etc.) para asignar subcategorías de uso o fase.",79.732
83,dogv,ANUNCIO en relación a la información pública de la aprobación inicial del proyecto de reparcelación voluntaria modificada de la unidad de ejecución del plan de reforma interior UE 4.2. Montesano.,PROY_URB,True,PROY_URB,fase_inicial,IP aprobacion inicial proyecto reparcelacion voluntaria UE 4.2 Montesano,True,anuncio,"[""PROY_URB"", ""PGOU""]","[""fase_inicial""]",0.95,"El texto menciona explícitamente ""unidad de ejecución del plan de reforma interior UE 4.2. Montesano"", lo que corresponde a la categoría PGOU, y ""proyecto de reparcelación voluntaria modificada"", que se asigna a PROY_URB. Además, ""aprobación inicial"" indica claramente la fase_inicial del ciclo urbanístico.",70.321
84,boja,"Anuncio de 30 de enero de 2025, de la Dirección General de Ordenación del Territorio, Urbanismo y Agenda Urbana, por el que se notifica acuerdo de inicio de procedimiento sancionador por adquisición de cuotas y porcentajes de propiedad en parcelación urbanística, en el término municipal de Dos Hermanas (Sevilla).",PROY_URB,True,PROY_URB,,Inicio procedimiento sancionador parcelacion urbanistica Dos Hermanas duplicado,False,anuncio,[],[],0.98,"La publicación es un anuncio de inicio de procedimiento sancionador por ""adquisición de cuotas y porcentajes de propiedad en parcelación urbanística"". Aunque menciona ""parcelación"", que es un concepto urbanístico, el acto administrativo no está regulando planeamiento (PGOU), modificándolo, otorgando licencia urbanística ni declarando interés social. Es una sanción administrativa por un contrato/compraventa derivada de una operación urbanística previa, lo que lo lleva a la categoría de gestión administrativa general o contratación/contratos públicos según el contexto específico del BOJA y las reglas críticas para is_relevant=False. No cumple con los criterios de relevancia urbana definida (PGOU, PLAN_ESP, MOD_PUN, PROY_URB, LIC_URB, DIC_INT).",86.119
85,bon,Denominación de la vía pública y numeración de las parcelas resultantes del proyecto de reparcelación del Sector 1 de Arazuri,PROY_URB,True,PROY_URB,,Denominacion via publica numeracion parcelas proyecto reparcelacion Sector 1 Arazuri,True,información_pública,"[""PROY_URB""]",[],0.95,"El texto menciona explícitamente ""proyecto de reparcelación del Sector 1 de Arazuri"", lo que encaja claramente con la categoría PROY_URB (proyecto de urbanización/reparcelación). No hay indicaciones sobre fase específica o tipo de uso del suelo, por lo que esas subcategorías no se asignan.",55.622
86,boja,"Anuncio de 20 de diciembre de 2024, de la Dirección General de Ordenación del Territorio, Urbanismo y Agenda Urbana, por el que se requiere el cumplimiento de la resolución finalizadora de procedimiento de restablecimiento de la legalidad territorial por parcelación urbanística, en el t.m. de San Roque (Cádiz).",PROY_URB,True,PROY_URB,,Requerimiento legalidad territorial parcelacion San Roque duplicado,True,anuncio,"[""LIC_URB""]",[],0.85,"El texto menciona ""cumplimiento de la resolución finalizadora"" y ""parcelación urbanística"", lo que activa la categoría LIC_URB (licencia urbanística/actuación específica). No hay palabras clave explícitas para subcategorías. La confianza es alta pero no 0.95 porque se infiere que el anuncio de cumplimiento implica una acción urbanística relevante, aunque no se detalla si es fase inicial o definitiva del proceso concreto.",60.024
87,bocyl,APROBACIÓN definitiva del proyecto de urbanización de la UA1 de Bernuy de Porreros (Segovia). Expte.: 259/2024.,PROY_URB,True,PROY_URB,fase_definitiva,Aprobacion definitiva proyecto urbanizacion UA1 Bernuy de Porreros,True,aprobación,"[""PROY_URB""]","[""fase_definitiva""]",0.98,"El texto contiene explícitamente ""APROBACIÓN definitiva"" que activa la fase_definitiva y ""proyecto de urbanización"" que activa PROY_URB. Ambos términos son señales clave directas en el fragmento de la descripción.",51.497
88,borm,"Anuncio de aprobación inicial del programa de actuación, el proyecto de reparcelación y el proyecto de urbanización de las Unidades de Actuación n.º 3A y 3B de las Normas Subsidiarias de Planeamiento.",PROY_URB,True,PROY_URB,fase_inicial,Aprobacion inicial PA + proyecto reparcelacion + PU UA 3A y 3B NNSS,True,anuncio,"[""PGOU"", ""PROY_URB""]","[""fase_inicial"", ""uso_rustico""]",0.95,"La descripción menciona explícitamente ""Normas Subsidiarias de Planeamiento"" (señal de PGOU) y ""proyectos de reparcelación y urbanización"" (señal de PROY_URB). Además, la expresión ""anuncio de aprobación inicial"" indica la fase inicial del ciclo. Dado que es un programa de actuación bajo normas subsidiarias para reparcelación y urbanización en suelo rústico (implícito por las normas subsidiarias), se incluye uso_rustico.",66.009
89,dog,"ANUNCIO de 22 de enero de 2025, de la Dirección General de Calidad Ambiental y Sostenibilidad, por el que se hace público el informe de impacto ambiental del proyecto de urbanización para la ampliación del parque tecnológico y logístico de Vigo, en el ayuntamiento de Vigo (Pontevedra) (expediente 2023/0100).",PROY_URB,True,PROY_URB,"fase_ip,uso_industrial",IAA proyecto urbanizacion ampliacion parque tecnologico logistico Vigo,True,anuncio,"[""PROY_URB""]","[""fase_ip"", ""uso_comercial""]",0.95,"La descripción menciona explícitamente ""proyecto de urbanización"" para ""ampliación del parque tecnológico y logístico"", lo que encaja con la categoría PROY_URB. El término ""informe de impacto ambiental"" indica una fase de información pública (fase_ip). La referencia a un ""parque tecnológico y logístico"" apunta al uso comercial, aunque es menos directo que otros términos clave.",59.757
90,dogc,"Anuncio por el que se somete a información pública la solicitud de autorización administrativa previa, autorización administrativa de construcción, autorización del proyecto de actuación específica de interés público en suelo no urbanizable y evaluación de impacto ambiental del proyecto de la planta solar fotovoltaica denominada PS Eguzki Alt Empordà, de 4,95 MW sobre terreno en suelo no urbanizable, en el término municipal de L'Escala, en la provincia de Girona, y su infraestructura de evacuación, líneas soterradas a 25 kV, líneas aéreas a 25 kV y centro de medida, en los términos municipales de L'Escala y Albons (exp. FUE-2024-03915984, ref. 3095)",LIC_URB,True,LIC_URB,"fase_ip,uso_energetico,uso_rustico","IP actuacion especifica interes publico suelo no urbanizable solar FV 4,95 MW L'Escala",True,anuncio,"[""LIC_URB"", ""PLAN_ESP""]","[""uso_energetico"", ""fase_ip"", ""uso_rustico""]",0.98,"El texto menciona ""autorización del proyecto de actuación específica de interés público en suelo no urbanizable"" (disparador para LIC_URB y uso_rustico) y el proyecto es una ""planta solar fotovoltaica"" (uso_energetico). Además, se somete a ""información pública"" (fase_ip) y la autorización administrativa previa al proyecto de actuación específica en suelo no urbanizable también apunta a PLAN_ESP.",68.049
91,dogc,"Anuncio por el que se somete a información pública la solicitud de autorización administrativa previa, autorización administrativa de construcción, autorización del proyecto de actuación específica de interés público en suelo no urbanizable y evaluación de impacto ambiental del proyecto de la planta solar fotovoltaica denominada Can Bou, de 4.950 kW en suelo no urbanizable, en el término municipal de Subirats, en la provincia de Barcelona, y su infraestructura de evacuación, líneas soterradas a 25 kV, en el término municipal de Subirats (exp. FUE-2024-03662271, ref. 02921)",LIC_URB,True,LIC_URB,"fase_ip,uso_energetico,uso_rustico",IP actuacion especifica suelo no urbanizable solar FV Can Bou 4950 kW Subirats,True,anuncio,"[""LIC_URB"", ""DIC_INT""]","[""uso_rustico"", ""uso_energetico""]",0.95,"El texto menciona ""solicitud de autorización administrativa previa... en suelo no urbanizable"" (LIC_URB) y ""autorización del proyecto de actuación específica de interés público"" (DIC_INT). Además, se identifica claramente ""planta solar fotovoltaica"" (uso_energetico) y el contexto de ""suelo no urbanizable"" (uso_rustico). La mención de ""anuncio por el que se somete a información pública"" confirma el act_type ""anuncio"" y la subcategoría ""fase_ip"".",67.811
92,bocyl,"ORDEN MAV/239/2025, de 11 de marzo, por la que se aprueba definitivamente la modificación del Plan General de Ordenación Urbana de Burgos, para cambio de calificación urbanística de la parcela situada en la calle López Bravo n.º 53 (polígono Villalonquéjar).",LIC_URB,True,MOD_PUN,"fase_definitiva,uso_industrial",Aprobacion definitiva mod PGOU Burgos cambio calificacion urbanistica parcela Lopez Bravo,True,orden,"[""PGOU"", ""MOD_PUN""]","[""fase_definitiva"", ""uso_residencial""]",0.92,"El texto indica claramente una orden de ""aprobación definitiva"" de la ""modificación del Plan General de Ordenación Urbana"". La calificación urbanística suele implicar un cambio a uso residencial (vivienda), aunque el fragmento no especifica explícitamente ""residencial"", es una inferencia común en cambios de calificación.",54.999
93,bocyl,"CORRECCIÓN de errores de la información pública relativa a la solicitud de autorización de uso excepcional de suelo rústico de entorno urbano, para la instalación de un depósito de abastecimiento de agua para agricultores en la parcela 5086 del polígono 501, en el término municipal de Doñinos de Salamanca (Salamanca). Expte.: 783/2024.",LIC_URB,True,LIC_URB,"fase_correccion,uso_rustico",Correccion errores IP autorizacion uso excepcional suelo rustico deposito agua agricultores,True,corrección_errores,"[""LIC_URB"", ""DIC_INT""]","[""uso_rustico""]",0.98,"El texto indica claramente ""CORRECCIÓN de errores"" (activando act_type), se refiere a una ""solicitud de autorización de uso excepcional de suelo rústico"" (LIC_URB) y alude a su ""declaración de utilidad e interés social"" implícita en el contexto de uso excepcional de suelo rústico para abastecimiento agrícola (DIC_INT). También menciona explícitamente ""uso excepcional en suelo rústico"".",60.72
94,boe,"Anuncio complementario del Departament d'Acció Climàtica, Alimentació i Agenda Rural - Serveis Territorials a les Terres de l'Ebre de la Generalitat de Catalunya, por el cual se somete a información pública la solicitud de autorización administrativa previa, autorización administrativa de construcción, de declaración de utilidad pública y de autorización del proyecto de actuación específica de interés público en suelo no urbanizable y evaluación de impacto ambiental del proyecto del parque solar denominado Flix-Ascó II de 16,06 MW sobre terreno en suelo no urbanizable, en el término municipal de Flix, en la comarca de la Ribera d'Ebre y su infraestructura de evacuación, línea soterrada en 30 kV que conecta la instalación de producción a la SET ERCAM 30/132 kV en el término municipal de Flix, en la comarca de la Ribera d'Ebre. (Expediente: FUE-2022-02595207).",LIC_URB,True,LIC_URB,"fase_ip,uso_energetico,uso_rustico",IP actuacion especifica suelo no urbanizable solar FV Flix-Asco II 16 MW,True,anuncio,"[""LIC_URB"", ""DIC_INT""]","[""uso_energetico"", ""uso_rustico"", ""fase_ip""]",0.98,"El texto menciona explícitamente ""autorización administrativa previa... de declaración de utilidad pública"" (DIC_INT) y ""proyecto de actuación específica de interés público en suelo no urbanizable"" (LIC_URB + uso_rustico). Además, el proyecto es un ""parque solar"" (uso_energetico). Finalmente, el texto indica que se ""somete a información pública"" (fase_ip).",64.96
95,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico y licencia urbanística, para la instalación de una torre de telecomunicaciones en la parcela 456 del polígono 22, Horretona, en el término municipal de San Vicente de la Cabeza (Zamora).",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico",IP autorizacion uso excepcional suelo rustico torre telecomunicaciones,True,información_pública,"[""LIC_URB"", ""DIC_INT""]","[""uso_rustico""]",0.98,"La descripción menciona explícitamente ""autorización de uso excepcional"" y ""licencia urbanística"", justificando la etiqueta LIC_URB, y también ""uso excepcional en suelo rústico"", que activa la categoría DIC_INT por implicar una declaración de interés social para dicha ubicación. La referencia a ""suelo rústico"" en la descripción confirma la subcategoría uso_rustico.",58.441
96,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico y licencia urbanística, para el despliegue de fibra óptica entre Villaquirán de los Infantes y Los Balbases, en el término municipal de Los Balbases (Burgos). Expte.: 57/2024.",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico",IP autorizacion uso excepcional suelo rustico fibra optica Villaquiran-Los Balbases,UnexpectedModelBehavior,138.37
97,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico, promovida por «Adamo Telecom Iberia, S.A.U.», para el proyecto de obra civil para la interconexión de fibra óptica entre Barromán-05_05023_000064, en el término municipal de Barromán (Ávila). Expte.: 75/2024.",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico",IP autorizacion uso excepcional suelo rustico fibra optica Barroman,True,información_pública,"[""LIC_URB"", ""DIC_INT""]","[""uso_rustico""]",0.95,"La descripción menciona explícitamente la ""solicitud de autorización de uso excepcional"" (disparador de LIC_URB) y su finalidad para una obra en ""suelo rústico"" (disparador de uso_rustico y DIC_INT, dado el contexto de declaración de interés).",65.712
98,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico para una instalación solar fotovoltaica de autoconsumo conectada a red con excedentes en la parcela 48 del polígono 5, en el término municipal de Lumbrales (Salamanca). Expte.: 70/2024.",LIC_URB,True,LIC_URB,"fase_ip,uso_energetico,uso_rustico",IP autorizacion uso excepcional suelo rustico solar FV autoconsumo Lumbrales,True,información_pública,"[""LIC_URB"", ""DIC_INT""]","[""uso_rustico"", ""uso_energetico""]",0.98,"El texto menciona ""información pública"" que indica el tipo de acto, y autoriza ""uso excepcional de suelo rústico para una instalación solar fotovoltaica"". Las palabras clave son: ""información pública"", ""licencia/autorización de uso excepcional"" (LIC_URB), ""declaración de interés"" implícita en la autorización excepcional (DIC_INT), ""suelo rústico"" (uso_rustico), y ""instalación solar fotovoltaica"" (uso_energetico).",76.953
99,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional, licencia de obras, licencia de actividad y autorización para la implantación de un servicio terciario de ocupación de tiempo de ocio para niños y hostelero en las naves del polígono Nuestra Señora de la Asunción 28-29, en el término municipal de Villalobón (Palencia).",LIC_URB,True,LIC_URB,"fase_ip,uso_comercial",IP autorizacion uso excepcional licencias servicio ocio hostelero naves poligono,True,información_pública,"[""LIC_URB""]","[""uso_equipamiento"", ""uso_comercial""]",0.92,"La descripción menciona explícitamente ""licencia de obras"" y ""autorización para la implantación de un servicio terciario"", lo que corresponde a LIC_URB. El término ""servicio terciario de ocupación de tiempo de ocio para niños"" indica uso equipamental, mientras que ""hostelero"" apunta a uso comercial.",65.935
100,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico, promovida por «Adamo Telecom Iberia, S.A.», para la interconexión de fibra óptica en el tramo comprendido entre La Higuera y Lanzahíta, en el término municipal de Lanzahíta (Ávila). Expte.: 32/2023.",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico",IP autorizacion uso excepcional suelo rustico fibra optica La Higuera-Lanzahita,UnexpectedModelBehavior,129.404
101,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico / protección natural / forestal (SR/PN/F) y afectado como protección cultural / Bic Zona Arqueológica Las Médulas (SR/PC/BIC ZAM), promovida por el Ayuntamiento, para la instalación de una caseta prefabricada de madera en el aparcamiento de Mirador de Orellán en la parcela 1997 del polígono 34, paraje Souto Ribeiro, en el término municipal de Borrenes (León).",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico",IP autorizacion uso excepcional suelo rustico Las Medulas caseta aparcamiento Mirador Orellan,True,información_pública,"[""LIC_URB"", ""DIC_INT""]","[""uso_rustico""]",0.95,"El texto menciona explícitamente ""información pública"" (act_type) y ""solicitud de autorización de uso excepcional de suelo rústico"" que activa las categorías LIC_URB (licencia/autorización excepcional) y DIC_INT (declaración de interés implícita en autorizaciones excepcionales). Además, se especifica claramente ""uso excepcional en suelo rústico"", lo que confirma la subcategoría uso_rustico.",75.743
102,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico y licencia urbanística para la instalación de línea eléctrica subterránea a 3,3 kW, para acometida eléctrica a la parcela 69 del polígono 7, en el término municipal de Matilla de los Caños del Río (Salamanca). Expte.: 13/2025.",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico",IP autorizacion uso excepcional suelo rustico linea electrica subterranea,True,información_pública,"[""LIC_URB"", ""DIC_INT""]","[""uso_energetico""]",0.95,"El texto menciona explícitamente ""licencia urbanística"" (etiqueta LIC_URB) y ""autorización de uso excepcional de suelo rústico"" (etiqueta DIC_INT), además de referirse a una ""instalación de línea eléctrica subterránea"", lo que indica el uso energético.",63.935
103,docm,"Anuncio de 07/02/2025, del Ayuntamiento de Fuentealbilla (Albacete), sobre información pública del expediente de calificación urbanística para ejecución de instalación de autoconsumo agrovoltaico para alimentar sistema de riego en Fuentealbilla, a instancia de Huerto Tornasol, SL.",LIC_URB,True,LIC_URB,"fase_ip,uso_energetico,uso_rustico",IP calificacion urbanistica suelo rustico instalacion agrovoltaica riego Fuentealbilla,True,anuncio,"[""LIC_URB""]","[""uso_energetico""]",0.95,"El texto es un anuncio de información pública sobre una calificación urbanística para autoconsumo agrovoltaico, lo que encaja claramente en la categoría de licencia urbanística (LIC_URB) y uso energético (uso_energetico). El fragmento clave es ""anuncio... sobre información pública del expediente de calificación urbanística para ejecución de instalación de autoconsumo agrovoltaico"".",67.432
104,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico, para la construcción de una pista de pádel en la parcela 5164 del polígono 6, en el término municipal de Quintanilla del Molar (Valladolid). Expte.: 9/2025.",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico,uso_equipamiento",IP autorizacion uso excepcional suelo rustico pista padel Quintanilla del Molar,True,información_pública,"[""LIC_URB"", ""DIC_INT""]","[""uso_rustico""]",0.98,"El texto menciona explícitamente ""solicitud de autorización de uso excepcional de suelo rústico"", lo que activa las categorías de licencia (LIC_URB) y declaración de interés/derecho de uso (DIC_INT), además de la subcategoría de uso_rustico por la mención directa del tipo de suelo.",65.929
105,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico y licencia urbanística, para la construcción de una nave agrícola de 328,02 m² en las parcelas 264, 266 y 267 del polígono 12, en el término municipal de Camponaraya (León). Expte.: 1238/2024.",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico",IP autorizacion uso excepcional suelo rustico nave agricola Camponaraya,UnexpectedModelBehavior,132.138
106,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico y licencia urbanística, promovida por «American Tower España, S.L.», para el establecimiento de una estación base de telefonía móvil en la parcela 5064 del polígono 3, en el término municipal de Navalilla (Segovia). Expte.: 9/2025.",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico",IP autorizacion uso excepcional suelo rustico estacion base telefonia Navalilla,UnexpectedModelBehavior,126.568
107,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico y licencia urbanística, para la construcción de cuatro edificaciones destinadas al alojamiento rural y dos de servicios comunes en la parcela 70 del polígono 29, en el término municipal de Arenas de San Pedro (Ávila). Expte.: 1737/2023.",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico,uso_residencial",IP autorizacion uso excepcional suelo rustico alojamiento rural Arenas de San Pedro,True,información_pública,"[""LIC_URB"", ""DIC_INT""]","[""uso_residencial"", ""uso_rustico""]",0.98,"El texto menciona explícitamente ""autorización de uso excepcional"" (disparador para LIC_URB), ""suelo rústico"" (uso_rustico) y la construcción de edificaciones para ""alojamiento rural"" (uso_residencial). El acto es una publicación de información pública sobre esta solicitud.",67.701
108,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico, licencia urbanística y licencia ambiental, promovido por «Norsol Eléctrica, S.L», para la instalación generadora fotovoltaica «FV Saldaña II», centro de transformación y línea de evacuación en la parcela 57 del polígono 502 , en el término municipal de Saldaña de Burgos (Burgos).",LIC_URB,True,LIC_URB,"fase_ip,uso_energetico,uso_rustico",IP autorizacion uso excepcional suelo rustico + lic ambiental FV Saldana II,True,información_pública,"[""LIC_URB"", ""DIC_INT""]","[""uso_energetico"", ""uso_rustico""]",0.98,"El texto menciona explícitamente ""información pública"" (act_type), ""licencia urbanística"" (LIC_URB) y ""declaración de utilidad e interés social"" implícita en ""autorización de uso excepcional"", además de referirse a ""suelo rústico"" (uso_rustico) y ""fotovoltaica"" (uso_energetico).",72.034
109,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico y licencia urbanística, promovido por «Avatel Telecom, S.A.», para la instalación de fibra óptica subterránea, en el término municipal de Fuentes de Valdepero (Palencia). Expte.: 1/2025.",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico",IP autorizacion uso excepcional suelo rustico fibra optica Fuentes de Valdepero,UnexpectedModelBehavior,115.026
110,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico y licencia urbanística, para la construcción de una vivienda unifamiliar aislada en la calle Tierra n.º 8, área de regularización PE-2, en el término municipal de Valverdón (Salamanca). Expte.: 26/2025.",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico,uso_residencial",IP autorizacion uso excepcional suelo rustico vivienda unifamiliar Valverdon,True,información_pública,"[""LIC_URB"", ""PLAN_ESP""]","[""uso_residencial"", ""uso_rustico""]",0.98,"La publicación es una ""INFORMACIÓN pública"" sobre una solicitud de ""licencia urbanística"" y ""autorización de uso excepcional"", lo que define el acto administrativo (N1), las categorías N2 (""LIC_URB"") y la subcategoría de uso del suelo. Además, el texto especifica claramente el contexto de una construcción en ""suelo rústico"" dentro de un ""área de regularización PE-2"", lo que activa también la categoría ""PLAN_ESP"" (Plan Especial) y la subcategoría ""uso_rustico"". La construcción se define como ""vivienda unifamiliar aislada"", confirmando el uso residencial.",85.707
111,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico y licencia urbanística, para la implantación de una estación de recarga ultrarrápida de vehículos eléctricos en la parcela 601 del polígono 20, en el término municipal de Cobreros (Zamora). Expte.: 247/2024.",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico",IP autorizacion uso excepcional suelo rustico estacion recarga VE Cobreros,True,información_pública,"[""LIC_URB"", ""DIC_INT""]","[""uso_rustico"", ""uso_energetico""]",0.95,"La descripción menciona explícitamente ""solicitud de autorización de uso excepcional de suelo rústico"" (etiqueta DIC_INT y subcat. uso_rustico) y ""licencia urbanística"" (etiqueta LIC_URB), además de referirse a una ""estación de recarga ultrarrápida de vehículos eléctricos"" que encaja con la categoría uso_energetico. El acto es una ""INFORMACIÓN pública"" correspondiente al trámite de audiencia previo a la resolución definitiva.",77.854
112,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico y uso provisional de suelo urbanizable, promovida por «Telefónica de España, S.A.U.», para el proyecto de canalización soterrada y tendido de cable de fibra óptica desde el registro existente en la calle Francisco Salinas hasta la EB-TME Fuentebermeja, en el término municipal de Burgos. Expte.: 000005/2024 EXC-URB.",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico",IP autorizacion uso excepcional suelo rustico fibra optica Burgos,True,información_pública,"[""LIC_URB""]","[""fase_ip"", ""uso_rustico""]",0.95,"La publicación es una ""INFORMACIÓN pública"" (act_type: información_pública). El texto solicita ""autorización de uso excepcional de suelo rústico"", lo que activa la categoría LIC_URB y la subcategoría uso_rustico. La mención del expediente 000005/2024 EXC-URB confirma el ámbito urbanístico.",135.014
113,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico, licencia urbanística y licencia ambiental, para una instalación fotovoltaica de 100 kW de autoconsumo con venta de excedentes para regadío en la parcela 10006 del polígono 1, en el término municipal de Santovenia de Pisuerga (Valladolid). Expte.: 366/2022.",LIC_URB,True,LIC_URB,"fase_ip,uso_energetico,uso_rustico",IP autorizacion uso excepcional suelo rustico FV 100 kW autoconsumo Santovenia,True,información_pública,"[""LIC_URB"", ""DIC_INT""]","[""uso_rustico"", ""uso_energetico""]",0.95,"El texto menciona explícitamente ""solicitud de autorización de uso excepcional de suelo rústico, licencia urbanística y licencia ambiental"", lo cual dispara las etiquetas LIC_URB (licencia urbanística) y uso_rustico. Además, la mención a ""instalación fotovoltaica"" activa la etiqueta uso_energetico. El acto es una ""INFORMACIÓN pública"" sobre esta solicitud, por lo que el act_type es información_pública.",75.841
114,docm,"Anuncio de 05/02/2025, del Ayuntamiento de Maranchón (Guadalajara), sobre exposición pública de la calificación urbanística en suelo rústico no urbanizable de especial protección del proyecto: Explotación avícola de selección para 64.000 abuelas reproductoras en fase de cría-recría en La Velasca-Clares (Maranchón).",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico,uso_industrial",IP calificacion urbanistica suelo rustico explotacion avicola 64000 reproductoras Maranchon,True,anuncio,"[""LIC_URB"", ""PLAN_ESP""]","[""fase_ip"", ""uso_rustico"", ""uso_equipamiento""]",0.98,"La descripción indica explícitamente ""calificación urbanística"" (LIC_URB) y ""proyecto: Explotación avícola"" en ""suelo rústico no urbanizable"" (PLAN_ESP, uso_rustico). La mención a ""exposición pública"" señala la fase de información pública (fase_ip). La naturaleza industrial/agrícola del proyecto clasifica su uso como equipamiento (uso_equipamiento) o incluso podría considerarse industrial, pero equipamiento es más preciso para una explotación avícola en este contexto.",80.932
115,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico y licencia urbanística, para la instalación de 10 ecodomos o domos geodésicos en la localidad de Puentedey, en el término municipal de Merindad de Valdeporres (Burgos). Expte.: 413/2022.",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico,uso_residencial",IP autorizacion uso excepcional suelo rustico ecodomos Puentedey,True,información_pública,"[""LIC_URB""]","[""uso_rustico""]",0.98,"El texto menciona ""licencia urbanística"" para activar la categoría LIC_URB, y especifica ""suelo rústico"", lo que activa la subcategoría uso_rustico. El tipo de acto es ""INFORMACIÓN pública"".",124.061
116,bocyl,"INFORMACIÓN pública relativa a la solicitud de autorización de uso excepcional de suelo rústico y licencia urbanística, para la construcción de una nave-almacén de uso agrícola en las parcelas 5048 y 5050 del polígono 30, en el término municipal de Fuentes de Nava (Palencia). Expte.: 344/2024.",LIC_URB,True,LIC_URB,"fase_ip,uso_rustico",IP autorizacion uso excepcional suelo rustico nave almacen agricola Fuentes de Nava,UnexpectedModelBehavior,169.745
