id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s,error
92,boe,Anuncio de licitación de: Dirección de Adquisiciones del Mando de Apoyo Logístico del Ejército del Aire y del Espacio. Objeto: 20254021 Adquisición de un sistema C-UAS para Bases Aéreas. Expediente: 2025/EA02/00000200E.,CONT_LIC,True,CONT_LIC,tipo_suministros,Licitacion adquisicion sistema C-UAS,True,anuncio,"[""CONT_LIC""]","[""tipo_suministros""]",0.98,"El texto contiene la frase ""Anuncio de licitación"", lo que dispara directamente la etiqueta CONT_LIC. El objeto es la adquisición de un sistema C-UAS, lo cual se clasifica como suministros.",41.656,
93,boe,Anuncio de licitación de: ADIF - Presidencia. Objeto: Servicios para la redacción del proyecto de construcción para la renovación de la red ferroviaria de ancho métrico y la defensa contra inundaciones en el municipio de Zalla (Bizkaia). Expediente: 3.24/27506.0062.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion servicios redaccion proyecto ferroviario,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.98,"El texto contiene la frase ""Anuncio de licitación"", lo que dispara la etiqueta CONT_LIC. El objeto es la ""redacción del proyecto de construcción"", clasificándolo como un servicio (tipo_servicios).",47.376,
94,boe,Anuncio de licitación de: ADIF - Presidencia. Objeto: Consultoría y asistencia técnica para la actualización del proyecto constructivo de la nueva subestación eléctrica de tracción de Tolosa. Expediente: 3.24/27507.0263.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion consultoria actualizacion proyecto subestacion,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios"", ""tipo_obras""]",0.98,"La descripción contiene la frase ""Anuncio de licitación"", lo que dispara directamente la etiqueta CONT_LIC. El objeto es una consultoría para un proyecto constructivo, por lo que se infiere el tipo de servicio y obra.",42.368,
95,boe,"Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Cultura y Deporte. Objeto: Redacción del proyecto básico y de ejecución, estudio de seguridad y salud, coordinación de seguridad y salud y dirección de obra y de ejecución de las obras de consolidación y restauración del edificio Varadero en la isla de Pinto, la Talaya de Binissermenya y las Torres de protección del arsenal en la estación naval de Mahón- Menorca. Expediente: J240038.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicios redaccion proyecto y direccion de obras,True,anuncio,"[""CONT_FOR""]","[""tipo_obras""]",0.95,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"" y el objeto es la dirección de obra y ejecución, lo que activa CONT_FOR.",39.077,
96,boe,Anuncio de formalización de contratos de: Jefatura de la Sección Económico Administrativa 15 Agrupación del Cuartel General del Ejército del Aire. Objeto: Acuerdo Marco Circuitos Culturales 2025. Expediente: 2024/EA15/00003121.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion AM circuitos culturales,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.9,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"", lo que dispara la etiqueta CONT_FOR. El objeto es un acuerdo marco, tratándolo como un contrato ordinario y no una concesión ni encomienda.",40.379,
97,boe,"Anuncio de formalización de contratos de: Intendencia de Madrid. Objeto: TA Servicio de carga, transporte, colocación y almacenaje fondo archivístico CGA. Expediente: 2024/AR21U/00002493E.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio carga transporte almacenaje,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"". El objeto es un servicio específico (""Servicio de carga, transporte, colocación y almacenaje fondo archivístico CGA""), lo que dispara la categoría CONT_FOR sin necesidad de otras fases.",42.66,
98,boe,"Anuncio de formalización de contratos de: Instituto Nacional de Administración Pública (INAP). Objeto: Servicio de realización, corrección y calificación de las pruebas de nivel de inglés profesional TOEIC y de francés TFI. Expediente: 202500000007.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio pruebas de idiomas,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"" y el objeto es un servicio específico (""Servicio de realización, corrección y calificación..."").",37.052,
99,bocm,"Formalización contrato
– Resolución de 9 de enero de 2025, de la Dirección-Gerencia del Hospital Clínico “San Carlos” de Madrid, por la que se dispone la publicación en los boletines oficiales y en el “perfil del contratante” de la formalización de la 4.a y 5.a prórroga del contrato para el «Servicio de tratamiento de Diálisis Peritoneal y Hemodiálisis domiciliaria para el Servicio de Nefrología del Hospital Clínico “San Carlos” de Madrid»",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion prorroga contrato dialisis: hereda CONT_FOR,True,resolución,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"Se trata de la ""formalización del contrato"" y el acto emisor es una ""Resolución"". El objeto es un servicio sanitario específico (""Servicio de tratamiento de Diálisis Peritoneal y Hemodiálisis domiciliaria"").",41.369,
100,boe,"Anuncio de formalización de contratos de: Subsecretaría de Asuntos Exteriores, Unión Europea y Cooperación. Objeto: OBR-24/007 Contrato de obras para la demolición del ala sur e inclusión de medidas de seguridad en el Hospital Español de Tánger. Expediente: 2024SXB00155002.",CONT_FOR,True,CONT_FOR,tipo_obras,Formalizacion contrato de obras demolicion,True,anuncio,"[""CONT_FOR""]","[""tipo_obras""]",0.98,"Se menciona explícitamente ""Anuncio de formalización de contratos"" y el objeto es un ""Contrato de obras"".",36.278,
101,boe,"Anuncio de formalización de contratos de: Gerencia de la Entidad Estatal de Derecho Público Trabajo Penitenciario y Formación para el Empleo, M.P. Objeto: Servicio de soporte técnico a la administración de sistemas, bases de datos y comunicaciones. Expediente: 2024/00070.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio soporte tecnico sistemas,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"Se menciona explícitamente ""Anuncio de formalización de contratos"" y el objeto es un servicio técnico, lo que dispara CONT_FOR.",35.802,
102,boe,Anuncio de formalización de contratos de: Agencia Española de Protección de Datos. Objeto: Servicio de comunicaciones y de ciberseguridad para la Agencia Española de Protección de Datos. Expediente: EX20240077.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio comunicaciones y ciberseguridad,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"" y el objeto es un servicio (""Servicio de comunicaciones y de ciberseguridad"").",36.705,
103,boe,Anuncio de formalización de contratos de: INSS-Dirección provincial de Toledo. Objeto: Servicio de limpieza de los locales adscritos a la Dirección Provincial del INSS en Toledo durante el periodo de 1 de enero de 2025 a 31 de diciembre de 2025. Expediente: 45/VC-207/24.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio limpieza,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"Se menciona explícitamente ""Anuncio de formalización de contratos"" y el objeto es un servicio (""Servicio de limpieza"").",36.131,
104,bocm,"Formalización contrato
– Anuncio de 28 de enero de 2025, de formalización del contrato titulado “Servicio de soporte técnico para el mantenimiento de los sistemas de explotación en estaciones” (Expediente 6012400215)-[Contratos 7225000017 (lote 1); 7225000018 (lote 2); 7225000019 (lote 3)]",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio soporte mantenimiento estaciones,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"El texto anuncia la ""formalización del contrato titulado"", lo que dispara CONT_FOR. El objeto es un ""Servicio de soporte técnico para el mantenimiento..."", clasificándolo como servicio.",40.671,
105,boe,Anuncio de formalización de contratos de: Dirección de Gestión Económica de la Jefatura de Apoyo Logístico de la Armada. Objeto: SINFO- Contrato de aistencia técnica para el mantenimiento simuladores tácticos y de navegación de la Armada (SIMTAC-GALEON-SIMNAV). Expediente: 2024/AR40U/00001904E.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion asistencia tecnica simuladores,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"Se menciona explícitamente ""Anuncio de formalización de contratos"" y el objeto es un contrato técnico para mantenimiento.",36.141,
106,boe,Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Trabajo y Economía Social. Objeto: Servicio de soporte especializado de la plataforma EPP del Ministerio de Trabajo y Economía Social. Expediente: 10000621/2024.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio soporte plataforma EPP,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"Se menciona explícitamente ""Anuncio de formalización de contratos"" y el objeto es un servicio (""Servicio de soporte especializado"").",35.131,
107,boe,Anuncio de formalización de contratos de: Dirección General de Tráfico. Objeto: Suministro en régimen de alquiler de módulos prefabricados para el destacamento provisional del Subsector de Tráfico de Huelva en el Rocío. Expediente: 1DGT2J000303.,CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro alquiler modulos prefabricados,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.95,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"" y el objeto es un suministro en régimen de alquiler.",35.269,
108,boib,Formalización de contrato laboral categoría A2,CONT_FOR,False,,,Formalizacion de contrato laboral: RRHH no LCSP,False,otros,[],[],1.0,"La descripción se refiere a la ""Formalización de contrato laboral"", lo cual no es un acto de contratación pública (LCSP) y corresponde al ámbito de Recursos Humanos.",32.662,
109,boe,Anuncio de formalización de contratos de: Instituto Nacional de Estadística INE. Objeto: Recogida de datos de la Encuesta sobre Innovación de las empresas 2024 y las Estadísticas sobre Actividades en I+D 2024. Expediente: 2024N0059014.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion recogida datos encuestas INE,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"". El objeto es la recogida de datos y estadísticas, lo que se clasifica como un servicio.",38.726,
110,boe,"Anuncio de formalización de contratos de: Dirección General del Instituto de Mayores y Servicios Sociales. Objeto: Prestación de los servicios de reserva y ocupación de plazas en los Balnearios de Arnoia, Lobios y Laias para el programa de Termalismo del Imserso. Expediente: 887/2024.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicios plazas balnearios Imserso,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"Se menciona explícitamente ""Anuncio de formalización de contratos"". El objeto es la prestación de servicios (""servicios de reserva y ocupación""), lo que activa CONT_FOR sin necesidad de otras categorías contractuales complejas como concesión o licitación.",43.631,
111,boe,"Anuncio de formalización de contratos de: Subdirección General de Planificación y Gestión Económica. Objeto: Servicio de mantenimiento integral de las instalaciones en el Centro Penitenciario de A Lama (Pontevedra), CIS ""Carmen de Avendaño"" (Vigo) y UAR Hospital provincial (Pontevedra). Expediente: 020120240139.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion mantenimiento integral centros penitenciarios,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"" y el objeto es un servicio específico (""Servicio de mantenimiento integral"").",37.298,
112,boe,Anuncio de formalización de contratos de: TGSS-Dirección provincial de Alicante. Objeto: Servicios de peonaje y transporte para la Tesorería General de la Seguridad Social de Alicante. Expediente: 2024/030034.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicios peonaje y transporte,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"". El objeto es un servicio (""Servicios de peonaje y transporte""), lo que activa CONT_FOR sin necesidad de otras categorías contractuales complejas.",45.039,
113,boe,"Anuncio de formalización de contratos de: Subdirección General de Planificación y Gestión Económica. Objeto: Suministros de Gasóleo ""A"" a los establecimientos penitenciarios dependientes de la Secretaría General de Instituciones Penitenciarias en la Comunidad Autónoma de Canarias . Expediente: 02012024AM04.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro gasoleo,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.95,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"" y el objeto es un suministro específico (""Suministros de Gasóleo 'A'"").",39.028,
114,boe,"Anuncio de formalización de contratos de: Dirección del Instituto Nacional de Gestión Sanitaria (INGESA). Objeto: Suministro de tres desfibriladores externos semiautomáticos (DESA), mediante el sistema de arrendamiento financiero (renting) sin opción de compra con destino alEdificio c/ Alcalá nº 56 de Madrid. Expediente: PASA 2024/093.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro desfibriladores en renting,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"". El objeto es el suministro de bienes (DESA), lo cual se clasifica como un contrato ordinario y no una concesión.",41.404,
115,boe,Anuncio de formalización de contratos de: Intendente de Ferrol. Objeto: Sostenimiento de actuadores de válvulas motorizadas y sus accesorios. Expediente: 2024/AR42U/00002890E.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion sostenimiento actuadores valvulas,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"". El objeto es el ""Sostenimiento de actuadores de válvulas motorizadas y sus accesorios"", lo que corresponde a un servicio.",39.351,
116,boe,Anuncio de formalización de contratos de: Mutualidad General Judicial MUGEJU. Objeto: Concierto de la Mutualidad General Judicial con entidades de seguro para el aseguramiento del acceso a la asistencia sanitaria en territorio nacional a los beneficiarios de la misma durante 2025-2026. Expediente: 2024_001 CONC SANIT 25 26.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion concierto sanitario MUGEJU con aseguradoras,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.9,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"", lo que dispara la etiqueta CONT_FOR. El objeto trata sobre el aseguramiento sanitario, lo cual es un servicio público y se enmarca dentro del ámbito de contratación pública (LCSP).",43.889,
117,boe,"Anuncio de formalización de contratos de: Jefatura de Intendencia de Asuntos Económicos Sur. Objeto: Suministro de material por lotes para el Centro de Operaciones de Artillería de Costa del RACTA 4 Tarifa, Cádiz. Expediente: 2024/ETSAE0226/00009214E.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro material por lotes,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.95,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"" y el objeto es un ""Suministro de material"", lo que dispara CONT_FOR y la subcategoría tipo_suministros.",42.425,
118,boe,"Anuncio de formalización de contratos de: Subdirección General de Gestión Económica. Objeto: Suministro de libros para las bibliotecas centrales del Ministerio de la Presidencia, Justicia y Relaciones con las Cortes y para la Biblioteca de la Secretaría de Estado de Comunicación . Expediente: 0MPR20240224.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro libros bibliotecas,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.95,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"". El objeto es el ""Suministro de libros"", lo que clasifica la fase como formalización y el tipo de prestación como suministros.",41.874,
119,boca,"Dirección General de la Función Pública.- Resolución de 15 de marzo de 2025, por la que se acuerda la formalización de contrato de trabajo de personal laboral fijo con las personas aspirantes seleccionadas en las pruebas selectivas para el ingreso, por el sistema general de acceso libre, en la categoría profesional de Director/a de Residencia (Grupo I), en ejecución del Anexo II del Decreto 115/2022, de 20 de mayo, por el que se aprueba la Oferta Extraordinaria de Empleo Público para la estabilización del empleo temporal e indefinido no fijo de larga duración en el ámbito de la Administración General de la Comunidad Autónoma de Canarias, convocadas por Resolución de 21 de diciembre de 2022, se les adjudica puesto de trabajo y se les confiere plazo para la toma de posesión.",CONT_FOR,False,,,Formalizacion contrato de trabajo personal laboral fijo: RRHH,False,resolución,[],[],1.0,"El acto se refiere a la formalización de contrato de trabajo y adjudicación de puestos de trabajo (""se les adjudica puesto de trabajo""). Esto corresponde a RRHH y no es relevante para el dominio LCSP.",50.701,
120,boe,Anuncio de formalización de contratos de: Dirección General de Carreteras. Objeto: 33-LE-4630; 54.450/24 Paso inferior del enlace de La Granja en la LE-20. Provincia de León. Expediente: B54242446300.,CONT_FOR,True,CONT_FOR,tipo_obras,Formalizacion obras paso inferior carretera,True,anuncio,"[""CONT_FOR""]","[""tipo_obras""]",0.98,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"", lo que dispara la etiqueta CONT_FOR. El objeto se refiere a una obra pública específica (""Paso inferior del enlace de La Granja en la LE-20""), confirmando su relevancia en el ámbito LCSP.",55.826,
121,boe,Anuncio de formalización de contratos de: Intendente de Ferrol. Objeto: Suministro de una ambulancia soporte vital avanzado (SVA) para el Parque de Automóviles núm. 2 de Ferrol. Expediente: 2024/AR42U/00003042E.,CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro ambulancia,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.95,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"". El objeto es un suministro específico (""Suministro de una ambulancia soporte vital avanzado (SVA)""), lo que clasifica el acto como la formalización de un contrato.",42.483,
122,boe,"Anuncio de formalización de contratos de: Parque Móvil del Estado. Objeto: Servicio para la realización de reconocimientos ginecológicos preventivos para el personal femenino del Parque Móvil del Estado, O.A. Expediente: 2024PR400097.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio reconocimientos medicos,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"". El objeto es un servicio específico (""Servicio para la realización de reconocimientos ginecológicos preventivos"").",38.038,
123,boe,Anuncio de formalización de contratos de: Gerencia de Informática de la Seguridad Social. Objeto: Servicio de mantenimiento del equipamiento físico del sistema para la sala de control. Expediente: 2024/7021.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion mantenimiento equipamiento sala control,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"La descripción menciona explícitamente ""Anuncio de formalización de contratos"" y el objeto es un servicio (""Servicio de mantenimiento del equipamiento físico del sistema para la sala de control"").",37.247,
124,boe,Anuncio de formalización de contratos de: Presidencia de la Confederación Hidrográfica del Guadalquivir. Objeto: Contrato de servicios para limpieza en el edificio sede de la Confederación Hidrográfica del Guadalquivir sito en avenida de República Argentina nº 43 de Sevilla. Expediente: SE(SG)-7145.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion contrato servicios limpieza CHG,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"Se menciona explícitamente ""Anuncio de formalización de contratos"" y el objeto es un ""Contrato de servicios"".",35.824,
125,dogc,Anuncio sobre aprobación de la primera oferta de empleo público parcial del Consejo Comarcal de El Pla de l'Estany para el ejercicio 2025,NEGATIVO,False,,,Oferta de empleo publico: RRHH,False,anuncio,[],[],1.0,"El texto menciona ""oferta de empleo público"", lo cual corresponde a la adjudicación de plazas o puestos de personal (RRHH).",36.777,
126,dogc,"Edicto relativo a las bases específicas y la convocatoria del proceso selectivo de dos plazas de cabo de la Guardia Urbana en el Ayuntamiento de Cornellà de Llobregat, por el sistema de concurso-oposición por promoción interna, y la creación de una bolsa para la cobertura de plazas vacantes por el procedimiento de tramitación de urgencia",NEGATIVO,False,,,Bases proceso selectivo Guardia Urbana: RRHH,False,edicto,[],[],0.98,"El texto se refiere a la convocatoria de un proceso selectivo para plazas de personal (""dos plazas de cabo de la Guardia Urbana"") mediante concurso-oposición y tramitación de urgencia. Esto corresponde a adjudicaciones de puestos o destinos de personal (RRHH).",51.896,
127,dogc,"Resolución PRE/857/2025, de 9 de marzo, por la que se aprueba y se publica la lista provisional de personas aspirantes admitidas y excluidas del proceso selectivo de nuevo acceso, mediante el sistema selectivo de concurso oposición, de una plaza de la categoría profesional de A1 médico/a de medicina del trabajo, en régimen de personal laboral fijo, del Departamento de la Presidencia (convocatoria núm. PRE/L001/2025)",NEGATIVO,False,,,Lista admitidos proceso selectivo: RRHH,False,resolución,[],[],1.0,El texto se refiere a la aprobación y publicación de una lista provisional de aspirantes admitidos/excluidos para un proceso selectivo de plaza laboral fija. Esto corresponde a RRHH.,44.335,
128,bon,Aprobación inicial del presupuesto de 2025,NEGATIVO,False,,,Presupuesto municipal,False,otros,[],[],0.98,"La descripción se refiere a la ""Aprobación inicial del presupuesto de 2025"", lo cual cae en el ámbito de presupuestos y ayudas, excluido por las reglas críticas.",39.494,
129,boib,"Notificación de Resolución de concesión de prórroga a los beneficiarios de las ayudas, exp. 137 de fecha 08 de enero de 2025, al amparo de la Resolución del Presidente del Fondo de Garantía Agraria y Pesquera de las Islas Baleares (FOGAIBA), de 17 de diciembre de 2021 , por la que se convocan subvenciones para inversiones en las explotaciones agrarias, para el año 2021",NEGATIVO,False,,,Prorroga a beneficiarios de subvenciones: dominio B3,False,notificación,[],[],0.98,"El texto se refiere a la ""Notificación de Resolución de concesión de prórroga a los beneficiarios de las ayudas"" y menciona explícitamente que se trata de ""subvenciones para inversiones"", lo cual está fuera del ámbito LCSP.",58.9,
130,boc,"Resolución por la que se hace pública la relación de aspirantes que han superado las pruebas selectivas para el acceso, mediante el procedimiento de concurso-oposición para la estabilización de empleo temporal, a la condición de personal estatutario fijo en la categoría de Técnico/a Superior Especialista de Laboratorio de Instituciones Sanitarias de la Comunidad Autónoma de Cantabria, convocada mediante la Orden SAN/80/2022, de 29 de diciembre, y plazas ofertadas.",NEGATIVO,False,,,Aspirantes pruebas selectivas: RRHH,False,resolución,[],[],1.0,El texto se refiere a la publicación de aspirantes que han superado pruebas selectivas para el acceso a una condición de personal estatutario fijo mediante concurso-oposición. Esto corresponde a adjudicación de plazas o puestos de personal (RRHH).,55.641,
131,boc,Aprobación inicial y exposición pública del presupuesto general de 2024.,NEGATIVO,False,,,Presupuesto general,False,información_pública,[],[],1.0,"El texto se refiere a la ""Aprobación inicial y exposición pública del presupuesto general de 2024"", lo cual es un acto presupuestario que no forma parte del ámbito de contratación pública (LCSP).",36.593,
132,docm,"Resolución de 24/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Albacete, por la que se emite el informe ambiental estratégico del plan o programa: Modificación Puntual número 20 del Plan de Ordenación Municipal de Villamalea (regulación del uso granja/instalación ganadera en el suelo rústico) (expediente PLA-AB-24-0042), situado en el término municipal de Villamalea (Albacete), cuyo órgano promotor es Ayuntamiento de Villamalea.",NEGATIVO,False,,,Informe ambiental estrategico de modificacion de POM: dominio B0/B2,False,resolución,[],[],1.0,"El acto se refiere a la emisión de un informe ambiental estratégico para una modificación puntual de un Plan de Ordenación Municipal (planeamiento urbanístico), lo cual no corresponde a los actos de contratación pública regulados por la LCSP.",49.532,
133,bopv,"RESOLUCIÓN 1048/2024, de 11 de diciembre, de la Directora de Recursos Humanos de Osakidetza-Servicio vasco de salud, por la que se hace pública la convocatoria para la provisión, mediante el sistema de libre designación, del puesto de Jefe/a de Sección de Proyectos Corporativos de la Dirección Económico-Financiera, en la Subdirección de Infraestructuras, en el Servicio de Instalaciones y Equipamientos de la Dirección General de Osakidetza-Servicio vasco de salud.
				
2025/00091",NEGATIVO,False,,,Provision puesto libre designacion: RRHH,False,resolución,[],[],1.0,"El acto se refiere a la convocatoria para la provisión de un puesto de trabajo (""puesto de Jefe/a de Sección...""), lo cual corresponde a una adjudicación de plaza o destino de personal (RRHH).",48.732,
134,boe,"Resolución de 4 de marzo de 2025, de la Secretaría de Estado de Derechos Sociales, por la que se publica la Adenda de modificación del Convenio con la Comunidad Autónoma de las Illes Balears, para la ejecución de proyectos con cargo a los fondos europeos procedentes del Mecanismo para la Recuperación y Resiliencia.",NEGATIVO,False,,,Adenda de convenio fondos MRR: convenio interadministrativo,False,resolución,[],[],0.98,"El acto se refiere a una ""Adenda de modificación del Convenio"" para la ejecución de proyectos con fondos europeos. Los convenios interadministrativos sin mención explícita de encomienda o encargo no son relevantes según las reglas críticas.",49.397,
135,bon,Aprobación inicial de modificación de Estudio de Detalle en la parcela U.13.22 de Gorraiz,NEGATIVO,False,,,Estudio de detalle: dominio B2,False,aprobación,[],[],0.95,"La descripción se refiere a la ""Aprobación inicial de modificación de Estudio de Detalle"", lo cual es un acto urbanístico o de planeamiento territorial y no corresponde a ninguna fase de contratación pública (licitación, formalización, adjudicación, etc.).",47.843,
136,dogc,Anuncio sobre aprobación definitiva del Proyecto de obras de renovación de la torre de telecomunicaciones,NEGATIVO,False,,,Aprobacion proyecto de obras: acto tecnico previo no licitacion,True,anuncio,"[""CONT_LIC""]","[""tipo_obras""]",0.85,"El anuncio trata sobre un ""Proyecto de obras"", lo que implica una fase previa a la contratación o licitación. Aunque no usa las frases exactas, se interpreta como el inicio del proceso contractual para obras.",37.772,
137,boja,"Anuncio de 13 de marzo de 2025, de la Delegación Territorial de Agricultura, Pesca, Agua y Desarrollo Rural en Sevilla, sobre trámites de los procedimientos sancionadores que se citan.",NEGATIVO,False,,,Procedimientos sancionadores agrarios,False,otros,[],[],0.98,"El texto hace referencia a ""trámites de los procedimientos sancionadores"", lo cual es un ámbito administrativo general y no se relaciona con las fases específicas de contratación pública (licitación, formalización, adjudicación, etc.).",44.254,
138,boja,"Anuncio de 4 de marzo de 2025, de la Delegación Territorial de Fomento, Articulación del Territorio y Vivienda en Córdoba, mediante el que se publica la resolución por la que se declara la finalización del procedimiento por fallecimiento del solicitante relativa a Ayudas para el alquiler de vivienda habitual a personas en situación de especial vulnerabilidad, con ingresos limitados y a jóvenes, en la Comunidad Autónoma de Andalucía.",NEGATIVO,False,,,Ayudas alquiler vivienda: dominio B3,False,resolución,[],[],0.98,"El acto se refiere a la declaración de finalización de un procedimiento relativo a ""Ayudas para el alquiler de vivienda habitual"", lo cual cae en la categoría de subvenciones o ayudas económicas y no es un acto de contratación pública (LCSP).",40.997,
139,dogv,"RESOLUCIÓN de 20 de enero de 2025, del Rectorado, por la que se convoca un proceso selectivo para la contratación indefinida de personal de investigación de la categoría de personal tecnólogo superior para colaborar con la línea de investigación financiada «Control de calidad y seguridad de (bio)combustibles». Referencia: I-PAS-13/25.",NEGATIVO,False,,,Proceso selectivo contratacion personal investigacion: RRHH,False,resolución,[],[],0.98,"El texto se refiere a la convocatoria de un proceso selectivo para la contratación indefinida de personal (personal tecnólogo superior). Esto corresponde a adjudicación de plazas o puestos de personal, lo cual está excluido del dominio LCSP.",45.953,
140,boe,FUENGIROLA,NEGATIVO,False,,,Toponimo sin contenido,False,otros,[],[],0.2,"La descripción proporcionada (""FUENGIROLA"") no contiene ninguna información sobre actos de contratación pública (licitaciones, contratos, etc.).",38.251,
141,bor,"Aprobación inicial de la modificación puntual 1/2024 del Plan General Municipal, de cambio de calificación de la parcela situada en calle Real 71, de casco tradicional a dotacional público",NEGATIVO,False,,,Modificacion puntual PGM: dominio B2,False,modificación,[],[],0.98,"El acto trata sobre la ""Aprobación inicial de la modificación puntual... del Plan General Municipal"", lo cual es un procedimiento de planificación urbanística y no se enmarca en las fases de contratación pública (licitación, formalización, adjudicación, etc.).",47.754,
142,bon,Aprobación definitiva de modificación de varios artículos del Plan municipal,NEGATIVO,False,,,Plan municipal: dominio B2,False,otros,[],[],0.98,"La descripción se refiere a la ""Aprobación definitiva de modificación de varios artículos del Plan municipal"", lo cual es un acto de planificación urbanística y no entra en el ámbito de contratación pública (LCSP).",41.296,
143,boe,Anuncio de la Agencia Vasca del Agua sobre la información pública de una solicitud de autorización en el término municipal de Atxondo (Bizkaia).,NEGATIVO,False,,,Autorizacion en materia de aguas: dominio B1,False,información_pública,[],[],0.95,El acto se refiere a una solicitud de autorización administrativa general y no está relacionado con la contratación pública regulada por el LCSP.,39.064,
