id,bulletin,description,grupo_muestreo,act_type_n1,is_relevant_gt,procedures_gt,technologies_gt,is_relevant_pred,act_type_pred,procedures_pred,technologies_pred,confidence,reasoning,duration_s
78,doe,"Resolución de 27 de febrero de 2025, de la Dirección General de Tributos, por la que se emplaza a los posibles interesados en el recurso contencioso-administrativo tramitado por el procedimiento abreviado n.º 31/2025, seguido a instancias de la mercantil Automáticos Diana, SL, que versa sobre resolución de procedimiento sancionador en materia de juego.",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"La publicación describe una resolución sobre recurso contencioso-administrativo y procedimiento sancionador en materia de juego, que no corresponde a ningún procedimiento N2 ambiental-energético (DIA, AAP, AAC, etc.). No se mencionan tecnologías ni sectores energéticos.",47.869
79,boc,"Aprobación, exposición pública de los padrones fiscales de las Tasas por Abastecimiento de Agua Potable, Recogida de Residuos Sólidos Urbanos, Servicio de Alcantarillado y Canon de Saneamiento del cuarto trimestre de 2024, y apertura del periodo voluntario de cobro.",NEGATIVO,aprobación,False,,,False,aprobación,[],[],0.98,"La publicación trata sobre la aprobación de padrones fiscales y tasas municipales (Abastecimiento de Agua, Residuos, Alcantarillado) sin mención a procedimientos ambientales (DIA, AAP, AAC, etc.). El fragmento ""exposición pública de los padrones fiscales"" indica una gestión administrativa financiera, no un procedimiento ambiental regulado.",59.101
80,boa,"RESOLUCIÓN de 29 de enero de 2025, de la Gerencia de Sector de Alcañiz por la que se resuelve el procedimiento de provisión, por el sistema de libre designación, de un puesto de Supervisión de Unidad de Formación y Calidad en el Hospital de Alcañiz",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"La publicación trata sobre la provisión de un puesto laboral en un hospital (""supervisión de unidad de formación y calidad""), sin mencionar ningún procedimiento ambiental o energético (DIA, AAP, etc.). Por tanto, no es relevante para el ámbito ambiental-energético y no contiene tecnologías del sector.",48.985
81,boe,VALENCIA,NEGATIVO,otros,False,,,False,otros,[],[],0.98,"La descripción ""VALENCIA"" no contiene ningún procedimiento ambiental N2 (DIA, AAP, AAC, etc.) ni referencia a tecnologías ambientales; es un texto genérico sin contenido clasificable en el dominio energético-ambiental.",44.398
82,docm,"Resolución de 05/02/2025, de la Secretaría General, por la que se dispone la publicación de la prórroga del convenio de colaboración entre la Comunidad de Madrid y la Junta de Comunidades de Castilla-La Mancha, para la renovación de la utilización de los títulos de abono transportes del Consorcio Regional de Transportes de Madrid en los desplazamientos entre ambas comunidades autónomas para el año 2025.",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La descripción se refiere a la prórroga de un convenio sobre títulos de abono transportes, que cae en categorías excluidas (convenios de transporte/RRHH). No menciona ninguno de los procedimientos N2 del ámbito ambiental-energético. El texto no cita términos como ""impacto ambiental"", ""autorización previa"" o tecnologías energéticas.",54.729
83,bon,Aprobación definitiva de la plantilla orgánica de 2025,NEGATIVO,aprobación,False,,,False,aprobación,[],[],1.0,"El texto ""Aprobación definitiva de la plantilla orgánica de 2025"" se refiere a recursos humanos administrativos, no contiene ningún procedimiento ambiental (N2) ni tecnología energética.",42.662
84,boe,U.R. SUBASTAS ANDALUCIA 41,NEGATIVO,otros,False,,,False,otros,[],[],0.98,"La descripción ""U.R. SUBASTAS ANDALUCIA 41"" corresponde a una venta pública (subasta), un acto administrativo de carácter patrimonial y no ambiental-energético, no siendo aplicable ningún procedimiento N2 (DIA, AAP, AAC, etc.).",53.628
85,boe,"Resolución de 5 de marzo de 2025, de la Universidad Rey Juan Carlos, por la que se nombran Profesoras y Profesores Titulares de Universidad.",NEGATIVO,resolución,False,,,False,resolución,[],[],0.99,"El texto se refiere a una resolución de nombramiento de personal académico (""se nombran Profesoras y Profesores""), no contiene ningún procedimiento ambiental (N2). Por tanto, is_relevant=False y el tipo N2 es vacío.",50.14
86,bocm,"Resolución proceso selectivo
– Resolución de 6 de febrero de 2025, de la Dirección General de Función Pública, por la que se procede a la adjudicación de destinos correspondiente al proceso extraordinario de estabilización de empleo temporal para el acceso a plazas de carácter laboral de la categoría profesional de Titulado Superior, Especialidad Investigación Agropecuaria, Alimentaria y Medioambiental (Grupo I, Nivel 9, Área B) de la Comunidad de Madrid",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"La publicación es una ""Resolución proceso selectivo"" relativa a la ""adjudicación de destinos correspondiente al proceso extraordinario de estabilización de empleo temporal"". No contiene ningún procedimiento ambiental del N2 (DIA, AAP, AAC, etc.), sino que trata sobre RRHH y administración pública.",55.994
87,bopa,"Resolución de 25 de febrero de 2025, de la Dirección Gerencia del Servicio de Salud del Principado de Asturias, por la que se hace público el listado provisional de puntuaciones y adjudicaciones de destinos funcionales en el proceso de movilidad voluntaria abierto y periódico para el acceso a plazas estatutarias de la Categoría de Facultativo Especialista de Área en Cirugía General y Aparato Digestivo. [Cód. 2025-01617]",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La descripción se refiere a un proceso de movilidad voluntaria y adjudicación de plazas en el ámbito del Servicio de Salud, sin mencionar ningún procedimiento ambiental (N2). Por tanto, is_relevant=False y technologies vacías. El fragmento ""adjudicaciones de destinos funcionales"" confirma que no se trata de una actuación ambiental.",58.271
88,bon,Recaudación ejecutiva Acto que se notifica: Providencia de apremioReferencia: A216000/00002/2025,NEGATIVO,notificación,False,,,False,notificación,[],[],0.99,"La descripción ""Recaudación ejecutiva Acto que se notifica: Providencia de apremio"" no contiene ningún procedimiento ambiental (DIA, AAP, AAC, etc.), sino un acto administrativo de carácter fiscal/administrativo sobre recaudación. El texto es claramente una gestión tributaria o ejecución de deuda pública, sin mencionar impacto ambiental ni proyectos energéticos.",54.416
89,bor,Apertura del periodo de cobranza del padrón correspondiente a la cuota general del ejercicio 2024,NEGATIVO,otros,False,,,False,resolución,[],[],0.98,"La descripción hace referencia a la ""apertura del periodo de cobranza del padrón"", lo cual es un asunto administrativo fiscal y no contiene ninguna mención a procedimientos N2 ambientales o energéticos como DIA, AAP o IIA. Por tanto, no pertenece al universo ambiental-energético.",46.824
90,docm,"Notificación de 09/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Ciudad Real, por la que se notifica la hoja de aprecio de la beneficiaria en relación con procedimiento de expropiación forzosa (expediente 13211104834).",NEGATIVO,notificación,False,,,False,notificación,[],[],1.0,"El texto describe una ""hoja de aprecio"" en un ""procedimiento de expropiación forzosa"", no un procedimiento ambiental (DIA, AAP, AAC, etc.). Por tanto, is_relevant=False y tecnologías vacías.",46.763
91,boe,Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Defensa. Objeto: Acuerdo marco de servicios de seguridad privada para el Ministerio de Defensa y sus Organismos Autónomos. Expediente: 2024/JCMDEF/00000024E.,NEGATIVO,anuncio,False,,,False,anuncio,[],[],1.0,"El texto describe un ""Anuncio de formalización de contratos"" para servicios de seguridad privada, sin mención a ningún procedimiento ambiental N2 (DIA, AAP, AAC, etc.). Según la regla de relevancia, is_relevant es False porque no hay al menos un procedimiento N2.",48.741
92,bopa,"Resolución de 28 de enero de 2025, de la Consejería de Presidencia, Reto Demográfico, Igualdad y Turismo, por la que se convoca para su provisión por el sistema de libre designación un puesto de trabajo de Secretario/a de Despacho de la Dirección General de Reto Demográfico. [Cód. 2025-00755]",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"El texto describe una convocatoria de un puesto de trabajo de Secretario/a de Despacho, que pertenece al ámbito de Recursos Humanos y no contiene ningún procedimiento ambiental (N2). El fragmento ""convoca para su provisión... un puesto de trabajo"" confirma la naturaleza de RRHH del acto.",48.499
93,boa,"ORDEN HAP/252/2025, de 27 de febrero, por la que se da publicidad al Acuerdo de 26 de febrero de 2025, del Gobierno de Aragón, por el que se otorga la aprobación expresa y formal, ratificándolo, al Acuerdo de 18 de diciembre de 2024, de la Mesa Sectorial de Administración General de la Comunidad Autónoma de Aragón, por el que se modifica el Acuerdo de 17 de noviembre de 2021, sobre criterios generales para la elaboración de las relaciones de puestos de trabajo de la Administración del personal funcionario, laboral y eventual de la Administración de la Comunidad Autónoma de Aragón y sus organismos públicos.",NEGATIVO,orden,False,,,False,orden,[],[],0.98,"El texto describe una orden sobre ""relaciones de puestos de trabajo de la Administración del personal"", lo cual pertenece al ámbito de recursos humanos y no a ningún procedimiento ambiental (N2) ni a tecnología energética (N3). No aparecen términos como ""impacto ambiental"", ""autorización administrativa"", ni referencias a proyectos energéticos.",59.986
94,bor,"Resolución 2912/2024, de 30 de diciembre, de la Consejería de Hacienda, Gobernanza Pública, Sociedad Digital y Portavocía del Gobierno, por la que se autoriza la contratación de las personas que han superado las pruebas selectivas para la provisión de cinco plazas laborales de la Administración General de la Comunidad Autónoma de La Rioja, correspondientes a la categoría profesional de Analista (a extinguir por funcionarización) (E063C/22)",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"La publicación describe una resolución de contratación de personal administrativo (Analista) para plazas laborales, sin mención de ningún procedimiento ambiental (N2) ni actividad energética (N3). El fragmento ""autoriza la contratación de las personas que han superado las pruebas selectivas"" indica un acto de RRHH/contratación.",52.361
95,dogv,"ANUNCIO sobre la contratación de personal laboral fijo para el puesto de trabajo 043.SERVSOC de la plantilla, por estabilización.",NEGATIVO,anuncio,False,,,False,anuncio,[],[],1.0,"La publicación es un anuncio sobre contratación de personal laboral fijo por estabilización, sin mención a ningún procedimiento ambiental (DIA, AAP, AAC, etc.). Se clasifica como no relevante del ámbito ambiental-energético.",45.607
96,boib,"Notificación de Corrección de errores del Edicto núm. 1720, publicado ene el BOIB núm. 24 del 22 de febrero de 2025, referido a la Resolución de concesión a los beneficiarios de las ayudas, RES2 de fecha 11 de febrero de 2025, al amparo de la Resolución del Presidente del Fondo de Garantía Agraria y Pesquera de las Islas Baleares (FOGAIBA) por la que se convocan subvenciones para inversiones no productivas vinculadas a la realización de los compromisos de agroambiente y clima, para el año 2024",NEGATIVO,notificación,False,,,False,notificación,[],[],0.98,"La publicación es una ""Notificación de Corrección de errores"" de un edicto sobre subvenciones para inversiones agroambientales (Fondo de Garantía Agraria), no contenía ninguno de los procedimientos ambientales N2 definidos (DIA, AAP, AAC, etc.). El texto menciona explícitamente ""subvenciones"", lo cual corresponde al dominio fiscal y no ambiental.",55.578
97,bopa,Anuncio. Modificación de la Relación de Puestos de Trabajo del Ayuntamiento de Langreo para la inclusión del puesto de Psicólogo/a del Centro Asesor de la Mujer. [Cód. 2025-02092],NEGATIVO,anuncio,False,,,False,anuncio,[],[],0.98,"La publicación es un anuncio sobre una modificación de la Relación de Puestos de Trabajo del Ayuntamiento, lo cual corresponde a RRHH y no contiene ningún procedimiento ambiental (DIA, AAP, AAC, AAI, etc.). No tiene relevancia según el dominio.",47.35
98,docm,"Anuncio de 08/01/2025, del Ayuntamiento de Torrijos (Toledo), sobre nombramientos como funcionarias de carrera para cubrir 2 plazas de auxiliar administrativo, Grupo C, Subgrupo C2.",NEGATIVO,anuncio,False,,,False,anuncio,[],[],1.0,"La descripción se refiere a un anuncio de nombramientos de funcionarios administrativos, que no constituye ningún procedimiento ambiental o energético (N2). El texto no menciona tecnologías ni impacto ambiental.",43.773
99,boe,BERGA,NEGATIVO,otros,False,,,False,otros,[],[],0.85,"La descripción proporcionada solo contiene el nombre 'BERGA' sin ningún indicador de procedimientos ambientales (N2), tecnologías ni tipo de acto específico más allá de ""otros"", por lo que no cumple los criterios de relevancia ambiental-energética y se clasifica como irrelevante para este dominio.",92.83
