id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s,error
78,boe,Anuncio de licitación de: TGSS-Dirección provincial de Zaragoza. Objeto: Retirada y depósito de bienes embargados por las Unidades de Recaudación Ejecutiva dependientes de la Dirección Provincial de la TGSS de Zaragoza. Expediente: 2025/500010.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion retirada y deposito bienes embargados,True,anuncio,"[""CONT_LIC""]","[""tipo_suministros""]",0.95,"El texto es explícito: ""Anuncio de licitación"" y el objeto ""Retirada y depósito de bienes embargados"" corresponde a suministros logísticos, no a concesión ni personal (RRHH).",47.884,
79,boe,Anuncio de licitación de: Subdirección General de la Oficina Presupuestaria y Gestión Económica. Objeto: Asistencia técnica para la dinamización y evaluación de la Estrategia Estatal para un nuevo modelo de cuidados en la comunidad: un proceso de desinstitucionalización. Expediente: 242950PA0002.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion asistencia tecnica evaluacion estrategia,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"La publicación es un ""anuncio de licitación"" (señal explícita) cuyo objeto, ""Asistencia técnica"", se clasifica como servicio profesional, no como concesión ni obra. No hay indicaciones de demanialidad ni encomienda de gestión.",49.937,
80,boe,"Anuncio de licitación de: Jefatura de Asuntos Económicos de la Guardia Civil. Objeto: Contrato de un servicio continúo de descontaminación biológica, de los distintos equipos de dotación del Departamento de Biología y de Medio Ambiente del SECRIM que evite cualquiertipo de contaminación biológica que pueda influir y alterar negativamente en los resultados de los informes periciales de ADN incursos como prueba en los distintos procedimientos judiciales. Expediente: E/0140/A/24/2.",CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion servicio descontaminacion biologica,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"El texto describe un ""Anuncio de licitación"" para la contratación de un ""servicio continuo de descontaminación biológica"", lo que activa claramente las etiquetas CONT_LIC y tipo_servicios. No se menciona ninguna palabra clave como ""concesión"" en el objeto del contrato, por lo que no aplica CONT_CON ni es una demanial (es un servicio técnico para análisis forenses).",57.914,
81,boe,Anuncio de licitación de: ADIF - Presidencia. Objeto: Servicio mantenimiento instalaciones de combustible en ADIF 2025-2028. Expediente: 2.25/23108.0010.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion servicio mantenimiento instalaciones combustible,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"La descripción indica claramente ""Anuncio de licitación"", lo que cumple con la etiqueta CONT_LIC. El objeto del contrato es ""Servicio mantenimiento instalaciones de combustible"", que corresponde a tipo_servicios. No se menciona la palabra ""concesión"" en el objeto, por lo que no aplica la categoría CONT_CON.",52.286,
82,boe,"Anuncio de licitación de: Secretaría de Estado de Medio Ambiente. Objeto: Proyecto de recuperación del bosque de ribera y eliminación de la especie invasora Arundo donax en el rio Mula desde el embalse de Los Rodeos hasta la confluencia con el río Segura, en el marco del Plan de Recuperación, Transformación y Resiliencia (PRTR). Expediente: P02.C05.I2.P02.S09.A06.01.",CONT_LIC,True,CONT_LIC,tipo_obras,Licitacion proyecto recuperacion bosque de ribera: actuacion de obra ambiental,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.98,"El texto ""Anuncio de licitación"" indica claramente que es una convocatoria (CONT_LIC). El objeto, ""Proyecto de recuperación del bosque... y eliminación de la especie invasora"", describe actividades de mantenimiento y gestión ambiental, clasificándolo como tipo_servicios.",49.656,
83,boe,"Resolución de 12 de diciembre de 2024, de la Dirección General de Producción Agroalimentaria y Cooperativas de la Consejería de Agricultura, Ganadería y Desarrollo Rural, por la que se da publicidad a la solicitud de modificación del pliego de condiciones de la denominación de origen protegida «Uclés».",CONT_LIC,False,,,Pliego de condiciones de Denominacion de Origen Protegida: no es pliego contractual,False,resolución,[],[],1.0,"La publicación hace referencia a la modificación del pliego de condiciones de una ""denominación de origen protegida"", lo cual se excluye explícitamente del ámbito de la contratación pública según las reglas críticas (señal: denominación de origen). Por tanto, is_relevant es False.",48.852,
84,boe,Anuncio de licitación de: Jefatura de Asuntos Económicos del Mando de Apoyo Logístico. Objeto: Mantenimiento y adquisición de repuestos para instalaciones vehiculares tácticas. Expediente: 2025/ETSAE0906/00000080E.,CONT_LIC,True,CONT_LIC,"tipo_servicios, tipo_suministros",Licitacion mantenimiento y adquisicion repuestos,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios"", ""tipo_suministros""]",0.95,"El texto anuncia una licitación (""Anuncio de licitación"") cuyo objeto combina mantenimiento (servicio) y adquisición de repuestos (suministros), por lo tanto es una contratación pública relevante.",47.705,
85,boe,"Anuncio de licitación de: Dirección General de la Costa y el Mar. Objeto: Adaptación de la fachada marítima en el entorno de la playa Cerezo, T.M. Chilches (Castellón). Expediente: 12-0359.",CONT_LIC,True,CONT_LIC,tipo_obras,Licitacion adaptacion fachada maritima,True,anuncio,"[""CONT_LIC""]","[""tipo_obras""]",0.95,"La publicación es un ""Anuncio de licitación"" que convoca la contratación para una ""Adaptación de la fachada marítima"", lo que claramente corresponde a una obra (tipo_obras). El texto contiene las señales clave de una fase de licitación (""anuncio de licitación"") y el objeto es una actividad constructiva.",53.168,
86,bocm,"Convocatoria contrato
– Anuncio de 7 de febrero de 2025, por el que se convoca la licitación para la contratación del “Servicio de reparación de bastidores de bogie de trenes de las Series 7000 y 9000” (expediente 6012500046)",CONT_LIC,True,CONT_LIC,tipo_servicios,Convocatoria licitacion reparacion bastidores,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.98,"El texto contiene ""se convoca la licitación"" y describe un contrato de ""Servicio de reparación"", lo que define claramente una fase de licitación para prestación de servicios. La referencia al ""Servicio de reparación de bastidores"" activa las categorías de licitación y tipo servicio, sin indicación alguna de concesión ni encomienda.",53.091,
87,boe,"Anuncio de licitación de: ADIF - Presidencia. Objeto: Asistencia técnica para el control y vigilancia del contrato de ""Redacción de proyecto constructivo y ejecución de las obras de renovación de las instalaciones de seguridad de la línea 400. Tramo Peñalajo-Espeluy"". Expediente: 3.24/27507.0321.",CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion asistencia tecnica control y vigilancia de contrato de obras,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios"", ""tipo_obras""]",0.95,"La descripción indica explícitamente ""Anuncio de licitación"" que dispara la etiqueta CONT_LIC. El objeto combina ""Asistencia técnica para el control y vigilancia"" (tipo_servicios) con ""ejecución de las obras de renovación"" (tipo_obras), justificando ambas subcategorías.",59.911,
88,boib,"Orden 5/2025, de 21 de febrero, por la que se modifica la Orden del consejero de Agricultura, Medio Ambiente y Territorio de 11 de abril de 2014 por la que se aprueba el pliego de condiciones y el reglamento de la Denominación de Origen Binissalem",CONT_LIC,False,,,Pliego de condiciones de Denominacion de Origen Binissalem: no contractual,False,orden,[],[],1.0,"La descripción hace referencia a una ""Denominación de Origen Binissalem"", lo cual indica que el objeto es un pliego de condiciones para DOP/IGP, excluyendo su relevancia en contratación pública según las reglas.",53.039,
89,boe,Anuncio de licitación de: Gerencia de Atención Sanitaria del Instituto Nacional de Gestión Sanitaria en Ceuta. Objeto: Suministro de fungibles para la sala de extracciones del área de atención sanitaria de Ceuta. Expediente: PA/2024/057/GCE.,CONT_LIC,True,CONT_LIC,tipo_suministros,Licitacion suministro fungibles,True,anuncio,"[""CONT_LIC""]","[""tipo_suministros""]",0.98,"El texto contiene explícitamente ""Anuncio de licitación"" y el objeto es ""Suministro de fungibles"", lo que confirma la fase de licitación de suministros.",53.145,
90,boe,Anuncio de licitación de: Jefatura de la Sección Económico Administrativa 22 - Base Aérea de Torrejón (Agrupación de Base). Objeto: (2024AM9003) Acuerdo Marco para el Suministro y Fabricación de UCFAS equipo árido chaqueta polar. Expediente: 2024/EA22/00001478E.,CONT_LIC,True,CONT_LIC,tipo_suministros,Licitacion AM suministro y fabricacion vestuario,True,anuncio,"[""CONT_LIC""]","[""tipo_suministros""]",0.95,"Se trata de un ""Anuncio de licitación"" para el suministro y fabricación de equipo (UCFAS), lo que claramente corresponde a una fase de licitación de contratos públicos, específicamente de suministros. El fragmento ""Anuncio de licitación de:"" confirma la categoría N2.",58.961,
91,bocm,"Convocatoria contrato
– Anuncio de 4 de marzo de 2025, por el que se convoca la licitación para la contratación del servicio de reparación y puesta a punto de los trenes U7157/7158/7159/7160/7161/7162 y U7115/7116/7117/7118/7119/7120, de Metro de Madrid. (Expediente 6012500063)",CONT_LIC,True,CONT_LIC,tipo_servicios,Convocatoria licitacion reparacion trenes,True,convocatoria,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"El texto anuncia la ""convocatoria... para la contratación del servicio de reparación y puesta a punto"", lo cual corresponde claramente a una licitación (CONT_LIC). El objeto es un ""servicio de reparación y puesta a punto"", por lo que se clasifica como tipo_servicios. No hay mención de concesión en el objeto, así que no aplica CONT_CON.",65.685,
92,boe,Anuncio de licitación de: Dirección de Adquisiciones del Mando de Apoyo Logístico del Ejército del Aire y del Espacio. Objeto: 20254021 Adquisición de un sistema C-UAS para Bases Aéreas. Expediente: 2025/EA02/00000200E.,CONT_LIC,True,CONT_LIC,tipo_suministros,Licitacion adquisicion sistema C-UAS,True,anuncio,"[""CONT_LIC""]","[""tipo_suministros""]",0.98,"""Anuncio de licitación"" identifica el tipo de acto y ""Adquisición de un sistema C-UAS"" define el objeto como suministro de equipo tecnológico.",51.999,
93,boe,Anuncio de licitación de: ADIF - Presidencia. Objeto: Servicios para la redacción del proyecto de construcción para la renovación de la red ferroviaria de ancho métrico y la defensa contra inundaciones en el municipio de Zalla (Bizkaia). Expediente: 3.24/27506.0062.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion servicios redaccion proyecto ferroviario,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"El texto es un ""Anuncio de licitación"" (señal CONT_LIC) y el objeto es ""Servicios para la redacción del proyecto"", lo que indica una prestación de servicios intelectuales/técnicos (señal tipo_servicios), aunque el resultado sea obras, la prestación es servicio.",59.282,
94,boe,Anuncio de licitación de: ADIF - Presidencia. Objeto: Consultoría y asistencia técnica para la actualización del proyecto constructivo de la nueva subestación eléctrica de tracción de Tolosa. Expediente: 3.24/27507.0263.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion consultoria actualizacion proyecto subestacion,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.98,"Es un ""Anuncio de licitación"" para ""Consultoría y asistencia técnica"", lo que indica claramente una fase de concurso (CONT_LIC) y el objeto es de servicios (tipo_servicios). No se menciona la palabra ""concesión"" en el objeto del contrato, por lo que no aplica CONT_CON.",59.702,
95,boe,"Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Cultura y Deporte. Objeto: Redacción del proyecto básico y de ejecución, estudio de seguridad y salud, coordinación de seguridad y salud y dirección de obra y de ejecución de las obras de consolidación y restauración del edificio Varadero en la isla de Pinto, la Talaya de Binissermenya y las Torres de protección del arsenal en la estación naval de Mahón- Menorca. Expediente: J240038.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicios redaccion proyecto y direccion de obras,True,anuncio,"[""CONT_FOR""]","[""tipo_obras""]",0.95,"El texto indica explícitamente ""Anuncio de formalización de contratos"" (señal CONT_FOR) y el objeto descrito son ""obras de consolidación y restauración del edificio... dirección de obra"" (señal tipo_obras).",58.657,
96,boe,Anuncio de formalización de contratos de: Jefatura de la Sección Económico Administrativa 15 Agrupación del Cuartel General del Ejército del Aire. Objeto: Acuerdo Marco Circuitos Culturales 2025. Expediente: 2024/EA15/00003121.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion AM circuitos culturales,True,anuncio,"[""CONT_FOR""]",[],0.95,"El texto indica explícitamente ""Anuncio de formalización de contratos"", lo que activa la categoría CONT_FOR. El objeto es un ""Acuerdo Marco Circuitos Culturales 2025"", pero no se especifica si son obras, servicios o suministros ni contiene la palabra clave para concesión en el contexto visible del fragmento, por lo que subcategories queda vacía o requiere inferencia que no confirma los tipos concretos con certeza absoluta desde este resumen.",66.53,
97,boe,"Anuncio de formalización de contratos de: Intendencia de Madrid. Objeto: TA Servicio de carga, transporte, colocación y almacenaje fondo archivístico CGA. Expediente: 2024/AR21U/00002493E.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio carga transporte almacenaje,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"La descripción contiene explícitamente ""Anuncio de formalización de contratos"", lo que activa la categoría CONT_FOR. El objeto descrito es un servicio de carga, transporte y almacenaje (""Servicio de carga, transporte...""), por lo que se clasifica como tipo_servicios. No hay mención de concesión, por lo que no aplica CONT_CON.",57.551,
98,boe,"Anuncio de formalización de contratos de: Instituto Nacional de Administración Pública (INAP). Objeto: Servicio de realización, corrección y calificación de las pruebas de nivel de inglés profesional TOEIC y de francés TFI. Expediente: 202500000007.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio pruebas de idiomas,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"La descripción indica explícitamente ""Anuncio de formalización de contratos"", lo que corresponde a la categoría CONT_FOR. El objeto descrito es un servicio (realización y calificación de pruebas TOEIC/TFI), por lo que se añade la subcategoría tipo_servicios. No hay mención de palabra ""concesión"" en el objeto, por lo que no aplica CONT_CON.",58.212,
99,bocm,"Formalización contrato
– Resolución de 9 de enero de 2025, de la Dirección-Gerencia del Hospital Clínico “San Carlos” de Madrid, por la que se dispone la publicación en los boletines oficiales y en el “perfil del contratante” de la formalización de la 4.a y 5.a prórroga del contrato para el «Servicio de tratamiento de Diálisis Peritoneal y Hemodiálisis domiciliaria para el Servicio de Nefrología del Hospital Clínico “San Carlos” de Madrid»",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion prorroga contrato dialisis: hereda CONT_FOR,True,orden,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"La descripción menciona explícitamente ""formalización del contrato"" por una resolución de la Dirección-Gerencia, lo que activa la categoría CONT_FOR. El objeto es un ""Servicio de tratamiento de Diálisis"", que es claramente un servicio médico, justificando la subcategoría tipo_servicios. Al ser un contrato ordinario de servicios y no una concesión (no aparece ""concesión"" en el objeto ni en el contexto), is_relevant es True solo por la formalización del contrato de servicios.",71.948,
100,boe,"Anuncio de formalización de contratos de: Subsecretaría de Asuntos Exteriores, Unión Europea y Cooperación. Objeto: OBR-24/007 Contrato de obras para la demolición del ala sur e inclusión de medidas de seguridad en el Hospital Español de Tánger. Expediente: 2024SXB00155002.",CONT_FOR,True,CONT_FOR,tipo_obras,Formalizacion contrato de obras demolicion,True,anuncio,"[""CONT_FOR""]","[""tipo_obras""]",0.98,"El texto inicia con ""Anuncio de formalización de contratos"", lo que activa la categoría CONT_FOR. El objeto es explícitamente ""Contrato de obras para la demolición del ala sur..."", lo que define el tipo de prestación como tipo_obras. La entidad emisora (Subsecretaría de Asuntos Exteriores) y el contexto institucional confirman que es un acto de contratación pública bajo LCSP, no una adjudicación de personal ni demanial.",66.513,
101,boe,"Anuncio de formalización de contratos de: Gerencia de la Entidad Estatal de Derecho Público Trabajo Penitenciario y Formación para el Empleo, M.P. Objeto: Servicio de soporte técnico a la administración de sistemas, bases de datos y comunicaciones. Expediente: 2024/00070.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio soporte tecnico sistemas,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto indica explícitamente ""Anuncio de formalización de contratos"" y el objeto es un ""Servicio de soporte técnico"", lo que dispara la etiqueta CONT_FOR y tipo_servicios. El dominio es una entidad pública estatal, confirmando su relevancia bajo LCSP.",57.058,
102,boe,Anuncio de formalización de contratos de: Agencia Española de Protección de Datos. Objeto: Servicio de comunicaciones y de ciberseguridad para la Agencia Española de Protección de Datos. Expediente: EX20240077.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio comunicaciones y ciberseguridad,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto es ""Anuncio de formalización de contratos"", lo que cumple directamente con la señal para la categoría CONT_FOR (""publica la formalización de un contrato""). El objeto descrito como ""Servicio de comunicaciones y de ciperseguridad"" identifica claramente el tipo de prestación como servicios (tipo_servicios).",59.023,
103,boe,Anuncio de formalización de contratos de: INSS-Dirección provincial de Toledo. Objeto: Servicio de limpieza de los locales adscritos a la Dirección Provincial del INSS en Toledo durante el periodo de 1 de enero de 2025 a 31 de diciembre de 2025. Expediente: 45/VC-207/24.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio limpieza,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"El texto indica claramente ""Anuncio de formalización de contratos"" y el objeto es ""Servicio de limpieza"", lo que confirma la categoría CONT_FOR y la subcategoría tipo_servicios. No hay mención a concesión ni a adjudicación, por lo que no se aplican otras etiquetas.",58.61,
104,bocm,"Formalización contrato
– Anuncio de 28 de enero de 2025, de formalización del contrato titulado “Servicio de soporte técnico para el mantenimiento de los sistemas de explotación en estaciones” (Expediente 6012400215)-[Contratos 7225000017 (lote 1); 7225000018 (lote 2); 7225000019 (lote 3)]",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio soporte mantenimiento estaciones,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto indica ""Anuncio de 28 de enero de 2025, de formalización del contrato"" que corresponde claramente a la categoría CONT_FOR. El objeto es ""Servicio de soporte técnico para el mantenimiento..."", identificando al tipo de prestación como tipo_servicios. No contiene la palabra ""concesión"", por lo que no es CONT_CON.",64.636,
105,boe,Anuncio de formalización de contratos de: Dirección de Gestión Económica de la Jefatura de Apoyo Logístico de la Armada. Objeto: SINFO- Contrato de aistencia técnica para el mantenimiento simuladores tácticos y de navegación de la Armada (SIMTAC-GALEON-SIMNAV). Expediente: 2024/AR40U/00001904E.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion asistencia tecnica simuladores,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto comienza con ""Anuncio de formalización de contratos"", lo que corresponde exactamente a la etiqueta CONT_FOR para el acto administrativo. El objeto del contrato es ""asistencia técnica para el mantenimiento simuladores..."", lo cual claramente indica un servicio, justificando la subcategoría tipo_servicios.",58.234,
106,boe,Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Trabajo y Economía Social. Objeto: Servicio de soporte especializado de la plataforma EPP del Ministerio de Trabajo y Economía Social. Expediente: 10000621/2024.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio soporte plataforma EPP,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"El texto indica ""Anuncio de formalización de contratos"", lo que corresponde a la categoría CONT_FOR. El objeto es un ""Servicio de soporte especializado de la plataforma"", clasificándose como tipo_servicios. No hay indicio de palabra ""concesión"" en el objeto, por lo que no aplica CONT_CON.",59.655,
107,boe,Anuncio de formalización de contratos de: Dirección General de Tráfico. Objeto: Suministro en régimen de alquiler de módulos prefabricados para el destacamento provisional del Subsector de Tráfico de Huelva en el Rocío. Expediente: 1DGT2J000303.,CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro alquiler modulos prefabricados,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"El texto indica ""Anuncio de formalización de contratos"", lo que identifica directamente la categoría CONT_FOR (formalización). El objeto es el ""Suministro en régimen de alquiler de módulos prefabricados"", confirmando la subcategoría tipo_suministros. No se menciona la palabra ""concesión"" en el objeto, por lo que no aplica la etiqueta CONT_CON.",63.338,
108,boib,Formalización de contrato laboral categoría A2,CONT_FOR,False,,,Formalizacion de contrato laboral: RRHH no LCSP,False,anuncio,[],[],0.98,"La descripción menciona ""Formalización de contrato laboral"", lo que corresponde a una adjudicación de plazas o puestos de personal (RRHH), excluida del ámbito LCSP según las reglas críticas (is_relevant=False). No se cumple ninguna categoría N2.",52.007,
109,boe,Anuncio de formalización de contratos de: Instituto Nacional de Estadística INE. Objeto: Recogida de datos de la Encuesta sobre Innovación de las empresas 2024 y las Estadísticas sobre Actividades en I+D 2024. Expediente: 2024N0059014.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion recogida datos encuestas INE,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"La descripción indica explícitamente ""Anuncio de formalización de contratos"", lo que coincide con la etiqueta CONT_FOR. El objeto, ""Recogida de datos..."", es claramente una prestación de servicios (recogida y tratamiento de información), por lo que se asigna subcategoría tipo_servicios.",59.213,
110,boe,"Anuncio de formalización de contratos de: Dirección General del Instituto de Mayores y Servicios Sociales. Objeto: Prestación de los servicios de reserva y ocupación de plazas en los Balnearios de Arnoia, Lobios y Laias para el programa de Termalismo del Imserso. Expediente: 887/2024.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicios plazas balnearios Imserso,False,anuncio,[],[],0.98,"La descripción corresponde a un ""Anuncio de formalización de contratos"", pero el objeto del acto es la ""Prestación de los servicios de reserva y ocupación de plazas en los Balnearios..."", lo que indica una contratación relacionada con personal (RRHH) para ocupar puestos en instalaciones, no una concesión de servicios públicos o un contrato material sujeto a LCSP. Por tanto, se excluye por ser un acto de recursos humanos/plazas (is_relevant=False).",65.694,
111,boe,"Anuncio de formalización de contratos de: Subdirección General de Planificación y Gestión Económica. Objeto: Servicio de mantenimiento integral de las instalaciones en el Centro Penitenciario de A Lama (Pontevedra), CIS ""Carmen de Avendaño"" (Vigo) y UAR Hospital provincial (Pontevedra). Expediente: 020120240139.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion mantenimiento integral centros penitenciarios,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto indica ""Anuncio de formalización de contratos"", lo que define la categoría CONT_FOR con el fragmento exacto ""Anuncio de formalización de contratos"". El objeto descrito es ""Servicio de mantenimiento integral..."", lo que identifica la prestación como tipo_servicios.",57.035,
112,boe,Anuncio de formalización de contratos de: TGSS-Dirección provincial de Alicante. Objeto: Servicios de peonaje y transporte para la Tesorería General de la Seguridad Social de Alicante. Expediente: 2024/030034.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicios peonaje y transporte,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"""Se trata de un 'anuncio de formalización de contratos' como indica el título, lo que corresponde a la categoría CONT_FOR. El objeto es claramente 'Servicios de peonaje y transporte', por lo que se clasifica en la subcategoría tipo_servicios.""",57.766,
113,boe,"Anuncio de formalización de contratos de: Subdirección General de Planificación y Gestión Económica. Objeto: Suministros de Gasóleo ""A"" a los establecimientos penitenciarios dependientes de la Secretaría General de Instituciones Penitenciarias en la Comunidad Autónoma de Canarias . Expediente: 02012024AM04.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro gasoleo,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"El texto contiene explícitamente ""anuncio de formalización de contratos"" en la descripción del objeto, que dispara la categoría CONT_FOR. El objeto del contrato son ""Suministros de Gasóleo"", lo que identifica claramente el tipo de prestación como suministros (tipo_suministros). La publicación corresponde a un acto administrativo de contratación pública según la LCSP.",62.169,
114,boe,"Anuncio de formalización de contratos de: Dirección del Instituto Nacional de Gestión Sanitaria (INGESA). Objeto: Suministro de tres desfibriladores externos semiautomáticos (DESA), mediante el sistema de arrendamiento financiero (renting) sin opción de compra con destino alEdificio c/ Alcalá nº 56 de Madrid. Expediente: PASA 2024/093.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro desfibriladores en renting,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.95,"El texto es un ""anuncio de formalización de contratos"" que anuncia la adquisición del ""Suministro de tres desfibriladores"", confirmando la categoría CONT_FOR y el tipo de prestación tipo_suministros sin ambigüedades.",56.492,
115,boe,Anuncio de formalización de contratos de: Intendente de Ferrol. Objeto: Sostenimiento de actuadores de válvulas motorizadas y sus accesorios. Expediente: 2024/AR42U/00002890E.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion sostenimiento actuadores valvulas,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto ""Anuncio de formalización de contratos"" indica explícitamente la categoría CONT_FOR. El objeto ""Sostenimiento de actuadores de válvulas motorizadas y sus accesorios"" se clasifica como tipo_servicios por tratarse de mantenimiento técnico, sin palabras clave que indiquen una concesión del servicio público ni un encargo a medio propio.",61.679,
116,boe,Anuncio de formalización de contratos de: Mutualidad General Judicial MUGEJU. Objeto: Concierto de la Mutualidad General Judicial con entidades de seguro para el aseguramiento del acceso a la asistencia sanitaria en territorio nacional a los beneficiarios de la misma durante 2025-2026. Expediente: 2024_001 CONC SANIT 25 26.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion concierto sanitario MUGEJU con aseguradoras,False,anuncio,[],[],0.95,"El anuncio se refiere a un ""Concierto de la Mutualidad General Judicial"", que corresponde a una subvención o ayuda para el aseguramiento sanitario, no a una contratación pública regulada por la LCSP. Además, las subvenciones están excluidas del ámbito relevante según las reglas críticas.",57.488,
117,boe,"Anuncio de formalización de contratos de: Jefatura de Intendencia de Asuntos Económicos Sur. Objeto: Suministro de material por lotes para el Centro de Operaciones de Artillería de Costa del RACTA 4 Tarifa, Cádiz. Expediente: 2024/ETSAE0226/00009214E.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro material por lotes,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"El texto indica ""Anuncio de formalización de contratos"", que es la señal explícita para CONT_FOR. El objeto describe un ""Suministro de material por lotes"", lo que corresponde a la subcategoría tipo_suministros.""",56.337,
118,boe,"Anuncio de formalización de contratos de: Subdirección General de Gestión Económica. Objeto: Suministro de libros para las bibliotecas centrales del Ministerio de la Presidencia, Justicia y Relaciones con las Cortes y para la Biblioteca de la Secretaría de Estado de Comunicación . Expediente: 0MPR20240224.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro libros bibliotecas,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"El texto contiene explícitamente ""Anuncio de formalización de contratos"", que es la señal clave para CONT_FOR. El objeto del contrato es el ""Suministro de libros"", lo que encaja claramente con la subcategoría tipo_suministros. No hay menciones a concesión, obra ni servicios, por lo que no se aplican otras categorías.",58.89,
119,boca,"Dirección General de la Función Pública.- Resolución de 15 de marzo de 2025, por la que se acuerda la formalización de contrato de trabajo de personal laboral fijo con las personas aspirantes seleccionadas en las pruebas selectivas para el ingreso, por el sistema general de acceso libre, en la categoría profesional de Director/a de Residencia (Grupo I), en ejecución del Anexo II del Decreto 115/2022, de 20 de mayo, por el que se aprueba la Oferta Extraordinaria de Empleo Público para la estabilización del empleo temporal e indefinido no fijo de larga duración en el ámbito de la Administración General de la Comunidad Autónoma de Canarias, convocadas por Resolución de 21 de diciembre de 2022, se les adjudica puesto de trabajo y se les confiere plazo para la toma de posesión.",CONT_FOR,False,,,Formalizacion contrato de trabajo personal laboral fijo: RRHH,False,resolución,[],[],0.99,"El documento describe la ""formalización de contrato de trabajo de personal laboral fijo"" y adjudicación de ""puesto de trabajo"", lo que corresponde a una resolución de RRHH (estabilización), excluida del ámbito LCSP según las reglas críticas.",50.406,
