id,bulletin,description,grupo_muestreo,act_type_n1,is_relevant_gt,procedures_gt,technologies_gt,is_relevant_pred,act_type_pred,procedures_pred,technologies_pred,confidence,reasoning,duration_s
79,boc,"Aprobación, exposición pública de los padrones fiscales de las Tasas por Abastecimiento de Agua Potable, Recogida de Residuos Sólidos Urbanos, Servicio de Alcantarillado y Canon de Saneamiento del cuarto trimestre de 2024, y apertura del periodo voluntario de cobro.",NEGATIVO,aprobación,False,,,False,información_pública,[],[],0.99,"La publicación es una ""Aprobación, exposición pública de los padrones fiscales"", lo cual corresponde a gestión fiscal/administrativa y no contiene ningún procedimiento ambiental (DIA, AAP, AAC, etc.) ni tecnología energética mencionada en la descripción.",66.739
80,boa,"RESOLUCIÓN de 29 de enero de 2025, de la Gerencia de Sector de Alcañiz por la que se resuelve el procedimiento de provisión, por el sistema de libre designación, de un puesto de Supervisión de Unidad de Formación y Calidad en el Hospital de Alcañiz",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La publicación trata sobre una resolución de provisión de un puesto laboral en un hospital, lo cual es materia de Recursos Humanos y no contiene ningún procedimiento ambiental (DIA, AAP, AAC, AAU, IIA, AAI, IAE o DUP) ni tecnología energética relevante.",59.683
81,boe,VALENCIA,NEGATIVO,otros,False,,,False,otros,[],[],1.0,"El texto ""VALENCIA"" no menciona ningún procedimiento ambiental (DIA, AAP, AAC, etc.) ni ninguna tecnología energética específica. Parece ser un título de sección o ubicación sin contenido procedimental relevante para la clasificación.",56.031
82,docm,"Resolución de 05/02/2025, de la Secretaría General, por la que se dispone la publicación de la prórroga del convenio de colaboración entre la Comunidad de Madrid y la Junta de Comunidades de Castilla-La Mancha, para la renovación de la utilización de los títulos de abono transportes del Consorcio Regional de Transportes de Madrid en los desplazamientos entre ambas comunidades autónomas para el año 2025.",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La descripción se refiere a la renovación de un convenio de transporte público (abonos para desplazamientos entre autonomías) y no menciona ningún procedimiento ambiental (DIA, AAP, AAC, AAU, IIA, AAI, IAE, DUP). Por tanto, no es relevante en el ámbito monitorizado.",61.762
83,bon,Aprobación definitiva de la plantilla orgánica de 2025,NEGATIVO,aprobación,False,,,False,aprobación,[],[],1.0,"El texto menciona ""Aprobación definitiva de la plantilla orgánica"", que se refiere a personal, estructura organizativa o RRHH, y no contiene ningún procedimiento ambiental (DIA, AAP, AAC, AAU, IIA, AAI, IAE, DUP). Por tanto, is_relevant=False.",52.532
84,boe,U.R. SUBASTAS ANDALUCIA 41,NEGATIVO,otros,False,,,False,otros,[],[],0.98,"""U.R. SUBASTAS ANDALUCIA 41"" se refiere a subastas de activos o concesiones, no a procedimientos ambientales (DIA, AAP, AAC, etc.) ni energéticos explícitos en esta descripción.",49.281
85,boe,"Resolución de 5 de marzo de 2025, de la Universidad Rey Juan Carlos, por la que se nombran Profesoras y Profesores Titulares de Universidad.",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La descripción menciona ""nombran Profesoras y Profesores Titulares de Universidad"", que es un acto de RRHH y no activa ningún procedimiento ambiental N2 (DIA, AAP, AAC, AAU, IIA, AAI, IAE o DUP). No hay referencia a evaluación ambiental, planes urbanos, proyectos energéticos ni reconocimiento de utilidad pública.",65.522
86,bocm,"Resolución proceso selectivo
– Resolución de 6 de febrero de 2025, de la Dirección General de Función Pública, por la que se procede a la adjudicación de destinos correspondiente al proceso extraordinario de estabilización de empleo temporal para el acceso a plazas de carácter laboral de la categoría profesional de Titulado Superior, Especialidad Investigación Agropecuaria, Alimentaria y Medioambiental (Grupo I, Nivel 9, Área B) de la Comunidad de Madrid",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La publicación es una resolución de adjudicación de destinos para un proceso selectivo de empleo temporal y estabilización, que no contiene ninguno de los procedimientos ambientales (DIA, AAP, AAC, etc.). El texto menciona ""Investigación Agropecuaria"" pero en el contexto de personal, no como un proyecto energético.",62.152
87,bopa,"Resolución de 25 de febrero de 2025, de la Dirección Gerencia del Servicio de Salud del Principado de Asturias, por la que se hace público el listado provisional de puntuaciones y adjudicaciones de destinos funcionales en el proceso de movilidad voluntaria abierto y periódico para el acceso a plazas estatutarias de la Categoría de Facultativo Especialista de Área en Cirugía General y Aparato Digestivo. [Cód. 2025-01617]",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La publicación se refiere a un proceso de movilidad voluntaria en el sector salud y puntuaciones, no contiene ninguno de los procedimientos ambientales (DIA, AAP, AAC, AAU, IIA, AAI, IAE, DUP). Es una publicación de RRHH sanitaria.",59.531
88,bon,Recaudación ejecutiva Acto que se notifica: Providencia de apremioReferencia: A216000/00002/2025,NEGATIVO,notificación,False,,,False,otros,[],[],1.0,"El texto describe una ""Providencia de apremio"", que es un acto ejecutivo de recaudación de deudas y no contiene ninguno de los procedimientos N2 ambientales ni energéticos (DIA, AAP, AAC, AAU, IIA, AAI, IAE, DUP). Por lo tanto, is_relevant=False.",51.311
89,bor,Apertura del periodo de cobranza del padrón correspondiente a la cuota general del ejercicio 2024,NEGATIVO,otros,False,,,False,información_pública,[],[],1.0,"El texto se refiere al ""padrón"" y a la ""cuota general"", que son conceptos de gestión fiscal/administrativa municipal, no relacionados con procedimientos ambientales (DIA, AAP, AAC, etc.) ni energéticos. Por tanto, is_relevant=False.",47.331
90,docm,"Notificación de 09/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Ciudad Real, por la que se notifica la hoja de aprecio de la beneficiaria en relación con procedimiento de expropiación forzosa (expediente 13211104834).",NEGATIVO,notificación,False,,,False,notificación,[],[],0.98,"El texto menciona ""hoja de aprecio"" y ""expropiación forzosa"", pero no incluye ningún procedimiento ambiental del universo monitorizado (DIA, AAP, AAC, AAU, IIA, AAI, IAE o DUP). Por lo tanto, es una publicación fuera del ámbito energético-ambiental.",51.607
91,boe,Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Defensa. Objeto: Acuerdo marco de servicios de seguridad privada para el Ministerio de Defensa y sus Organismos Autónomos. Expediente: 2024/JCMDEF/00000024E.,NEGATIVO,anuncio,False,,,False,anuncio,[],[],0.98,"La descripción menciona ""Acuerdo marco de servicios de seguridad privada"", que es un contrato de servicios y no una actividad ambiental ni energética. No se identifican procedimientos N2 (DIA, AAP, AAC, etc.) ni tecnologías ambientales en el texto, por lo tanto la publicación no es relevante para este universo.",50.951
92,bopa,"Resolución de 28 de enero de 2025, de la Consejería de Presidencia, Reto Demográfico, Igualdad y Turismo, por la que se convoca para su provisión por el sistema de libre designación un puesto de trabajo de Secretario/a de Despacho de la Dirección General de Reto Demográfico. [Cód. 2025-00755]",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"El texto describe una resolución sobre provisión de un puesto de trabajo (""Secretario/a de Despacho""), no contiene ni siquiera alusos a procedimientos ambientales (DIA, AAP, AAC, etc.) ni tecnologías energéticas. Por tanto, is_relevant=False y todas las listas de procedimientos y tecnologías están vacías.",50.999
93,boa,"ORDEN HAP/252/2025, de 27 de febrero, por la que se da publicidad al Acuerdo de 26 de febrero de 2025, del Gobierno de Aragón, por el que se otorga la aprobación expresa y formal, ratificándolo, al Acuerdo de 18 de diciembre de 2024, de la Mesa Sectorial de Administración General de la Comunidad Autónoma de Aragón, por el que se modifica el Acuerdo de 17 de noviembre de 2021, sobre criterios generales para la elaboración de las relaciones de puestos de trabajo de la Administración del personal funcionario, laboral y eventual de la Administración de la Comunidad Autónoma de Aragón y sus organismos públicos.",NEGATIVO,orden,False,,,False,orden,[],[],0.99,"La publicación es una orden de publicidad sobre un acuerdo relativo a ""relaciones de puestos de trabajo"" del personal funcionario y laboral, sin ninguna mención a procedimientos ambientales (DIA, AAP, AAC, AAU, IIA, AAI, IAE) ni a tecnologías energéticas. Pertenece al ámbito de RRHH/administración interna, no al universo ambiental-energético.",56.537
94,bor,"Resolución 2912/2024, de 30 de diciembre, de la Consejería de Hacienda, Gobernanza Pública, Sociedad Digital y Portavocía del Gobierno, por la que se autoriza la contratación de las personas que han superado las pruebas selectivas para la provisión de cinco plazas laborales de la Administración General de la Comunidad Autónoma de La Rioja, correspondientes a la categoría profesional de Analista (a extinguir por funcionarización) (E063C/22)",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"El texto describe una resolución sobre contratación laboral (""se autoriza la contratación de las personas que han superado las pruebas selectivas"") sin mención a ningún procedimiento ambiental (DIA, AAP, AAC, etc.). Según las reglas, es irrelevante para el dominio ambiental-energético.",51.127
95,dogv,"ANUNCIO sobre la contratación de personal laboral fijo para el puesto de trabajo 043.SERVSOC de la plantilla, por estabilización.",NEGATIVO,anuncio,False,,,False,anuncio,[],[],0.98,"El texto menciona ""contratación de personal laboral fijo"" y ""estabilización"", que son temas de recursos humanos, no procedimientos ambientales (DIA, AAP, AAC, etc.). Por tanto, is_relevant=False.",47.439
96,boib,"Notificación de Corrección de errores del Edicto núm. 1720, publicado ene el BOIB núm. 24 del 22 de febrero de 2025, referido a la Resolución de concesión a los beneficiarios de las ayudas, RES2 de fecha 11 de febrero de 2025, al amparo de la Resolución del Presidente del Fondo de Garantía Agraria y Pesquera de las Islas Baleares (FOGAIBA) por la que se convocan subvenciones para inversiones no productivas vinculadas a la realización de los compromisos de agroambiente y clima, para el año 2024",NEGATIVO,notificación,False,,,False,corrección_errores,[],[],0.98,"Se trata de una notificación de corrección de errores sobre ayudas subvencionales y no menciona ningún procedimiento N2 (como DIA, AAP, AAC, etc.). El texto se refiere a ""ayudas"" y ""subvenciones"", que según las reglas críticas son irrelevantes para este dominio.",53.193
97,bopa,Anuncio. Modificación de la Relación de Puestos de Trabajo del Ayuntamiento de Langreo para la inclusión del puesto de Psicólogo/a del Centro Asesor de la Mujer. [Cód. 2025-02092],NEGATIVO,anuncio,False,,,False,anuncio,[],[],1.0,"El texto describe una modificación de la Relación de Puestos de Trabajo para un puesto de Psicólogo/a, lo cual es materia de RRHH y personal, no ambiental o energético. No se mencionan ningún procedimiento del dominio ambiental (DIA, AAP, AAC, etc.).",46.877
98,docm,"Anuncio de 08/01/2025, del Ayuntamiento de Torrijos (Toledo), sobre nombramientos como funcionarias de carrera para cubrir 2 plazas de auxiliar administrativo, Grupo C, Subgrupo C2.",NEGATIVO,anuncio,False,,,False,anuncio,[],[],1.0,"El texto describe ""nombramientos como funcionarias de carrera"" para plazas administrativas, sin mencionar ningún procedimiento ambiental (DIA, AAP, AAC, etc.) ni tecnología energética. Según las reglas, los actos sobre RRHH y nombramientos son is_relevant=False.",46.963
99,boe,BERGA,NEGATIVO,otros,False,,,False,otros,[],[],1.0,"""BERGA"" es el nombre de la compañía BERRUGOSA ENERGIA, S.A., una empresa del sector energético, pero la descripción proporcionada no menciona ningún procedimiento administrativo específico (como DIA, AAP, AAC, AAI, IIA, DUP) ni tipo de acto administrativo. Por lo tanto, no se puede considerar relevante según la taxonomía definida que requiere la identificación de al menos un procedimiento N2 para activar is_relevant=True.",53.659
