id,bulletin,description,grupo_muestreo,act_type_n1,is_relevant_gt,procedures_gt,technologies_gt,is_relevant_pred,act_type_pred,procedures_pred,technologies_pred,confidence,reasoning,duration_s
80,boa,"RESOLUCIÓN de 29 de enero de 2025, de la Gerencia de Sector de Alcañiz por la que se resuelve el procedimiento de provisión, por el sistema de libre designación, de un puesto de Supervisión de Unidad de Formación y Calidad en el Hospital de Alcañiz",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La resolución trata sobre provisión de un puesto en el Hospital (RRHH/sanidad), sin mencionar ningún procedimiento ambiental ni energético (DIA, AAP, AAC, AAU, IIA, AAI, IAE, DUP).",46.33
81,boe,VALENCIA,NEGATIVO,otros,False,,,False,otros,[],[],1.0,"La descripción ""VALENCIA"" es demasiado breve y genérica para identificar ningún procedimiento ambiental (DIA, AAP, AAC, etc.) ni tecnología específica según la taxonomía. No contiene términos clave que disparen las etiquetas de relevancia.",90.327
82,docm,"Resolución de 05/02/2025, de la Secretaría General, por la que se dispone la publicación de la prórroga del convenio de colaboración entre la Comunidad de Madrid y la Junta de Comunidades de Castilla-La Mancha, para la renovación de la utilización de los títulos de abono transportes del Consorcio Regional de Transportes de Madrid en los desplazamientos entre ambas comunidades autónomas para el año 2025.",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"La publicación es una resolución sobre prórroga de un convenio de transporte y abono de tarifas, sin mención a ningún procedimiento ambiental (DIA, AAP, AAC, AAU, IIA, AAI, IAE, DUP). Se ajusta al criterio de is_relevant=False para convenios de transporte.",50.578
83,bon,Aprobación definitiva de la plantilla orgánica de 2025,NEGATIVO,aprobación,False,,,False,otros,[],[],1.0,"La publicación se refiere a ""Aprobación definitiva de la plantilla orgánica"", que es materia de recursos humanos y organización administrativa, no ambiental. No se menciona ningún procedimiento N2 (DIA, AAP, AAC, AAU, IIA, AAI, IAE, DUP) ni tecnología energética.",47.724
84,boe,U.R. SUBASTAS ANDALUCIA 41,NEGATIVO,otros,False,,,False,otros,[],[],0.98,"La descripción ""U.R. SUBASTAS ANDALUCIA 41"" se refiere a un procedimiento subasta (subvenciones/licitaciones), que según las reglas es is_relevant=False, ya que no contiene procedimientos ambientales N2 (DIA, AAP, AAC, etc.). No hay mención de tecnologías ni actos administrativos del dominio ambiental.",50.731
85,boe,"Resolución de 5 de marzo de 2025, de la Universidad Rey Juan Carlos, por la que se nombran Profesoras y Profesores Titulares de Universidad.",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La descripción menciona ""nombran Profesoras y Profesores Titulares de Universidad"", lo cual es un acto de RRHH, no un procedimiento ambiental. No se identifican ninguno de los procedimientos N2 (DIA, AAP, AAC, etc.).",47.08
86,bocm,"Resolución proceso selectivo
– Resolución de 6 de febrero de 2025, de la Dirección General de Función Pública, por la que se procede a la adjudicación de destinos correspondiente al proceso extraordinario de estabilización de empleo temporal para el acceso a plazas de carácter laboral de la categoría profesional de Titulado Superior, Especialidad Investigación Agropecuaria, Alimentaria y Medioambiental (Grupo I, Nivel 9, Área B) de la Comunidad de Madrid",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La publicación trata sobre un proceso selectivo y adjudicación de destinos en el ámbito de RRHH, sin mención a ningún procedimiento ambiental (DIA, AAP, AAC, etc.) ni a tecnologías energéticas. Se ajusta a las reglas para is_relevant=False en contenidos de recursos humanos.",57.64
87,bopa,"Resolución de 25 de febrero de 2025, de la Dirección Gerencia del Servicio de Salud del Principado de Asturias, por la que se hace público el listado provisional de puntuaciones y adjudicaciones de destinos funcionales en el proceso de movilidad voluntaria abierto y periódico para el acceso a plazas estatutarias de la Categoría de Facultativo Especialista de Área en Cirugía General y Aparato Digestivo. [Cód. 2025-01617]",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La publicación se refiere a un proceso de movilidad voluntaria y adjudicación de destinos en el ámbito de la salud (RRHH), sin mención de ningún procedimiento ambiental (DIA, AAP, AAC, IIA, etc.). No cumple con el criterio de relevancia para este dominio.",50.473
88,bon,Recaudación ejecutiva Acto que se notifica: Providencia de apremioReferencia: A216000/00002/2025,NEGATIVO,notificación,False,,,False,notificación,[],[],1.0,"La publicación es una notificación de providencia de apremio, que no corresponde a ningún procedimiento ambiental (DIA, AAP, AAC, etc.), sino a una gestión recaudatoria ejecutiva. No hay menciones a procedimientos del dominio ambiental-energético.",48.004
89,bor,Apertura del periodo de cobranza del padrón correspondiente a la cuota general del ejercicio 2024,NEGATIVO,otros,False,,,False,información_pública,[],[],1.0,"La descripción se refiere al ""padrón correspondiente a la cuota general"", que es un procedimiento fiscal/RRHH, no ambiental-energético. No contiene ningún procedimiento N2 (DIA, AAP, AAC, etc.).",44.804
90,docm,"Notificación de 09/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Ciudad Real, por la que se notifica la hoja de aprecio de la beneficiaria en relación con procedimiento de expropiación forzosa (expediente 13211104834).",NEGATIVO,notificación,False,,,False,notificación,[],[],0.98,"El texto menciona ""hoja de aprecio"" y ""expropiación forzosa"", pero no identifica ningún procedimiento ambiental (DIA, AAP, AAC, etc.). Es un acto administrativo de expropiación que no cae dentro del ámbito ambiental-energético monitorizado según las reglas.",49.988
91,boe,Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Defensa. Objeto: Acuerdo marco de servicios de seguridad privada para el Ministerio de Defensa y sus Organismos Autónomos. Expediente: 2024/JCMDEF/00000024E.,NEGATIVO,anuncio,False,,,False,anuncio,[],[],1.0,"El texto describe un ""Anuncio de formalización de contratos"" y un ""Acuerdo marco de servicios de seguridad privada"". No se mencionan ningún procedimiento ambiental (DIA, AAP, AAC, etc.) ni tecnologías específicas del ámbito energético/ambiental. Se ajusta a las reglas para clasificar como no relevante.",50.108
92,bopa,"Resolución de 28 de enero de 2025, de la Consejería de Presidencia, Reto Demográfico, Igualdad y Turismo, por la que se convoca para su provisión por el sistema de libre designación un puesto de trabajo de Secretario/a de Despacho de la Dirección General de Reto Demográfico. [Cód. 2025-00755]",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"El texto describe la convocatoria de un puesto de trabajo para Secretario/a de Despacho, lo cual pertenece al ámbito de Recursos Humanos. No se mencionan ningún procedimiento ambiental (DIA, AAP, AAC, AAU, IIA, AAI, IAE o DUP) ni tecnologías energéticas en la descripción proporcionada.",50.343
93,boa,"ORDEN HAP/252/2025, de 27 de febrero, por la que se da publicidad al Acuerdo de 26 de febrero de 2025, del Gobierno de Aragón, por el que se otorga la aprobación expresa y formal, ratificándolo, al Acuerdo de 18 de diciembre de 2024, de la Mesa Sectorial de Administración General de la Comunidad Autónoma de Aragón, por el que se modifica el Acuerdo de 17 de noviembre de 2021, sobre criterios generales para la elaboración de las relaciones de puestos de trabajo de la Administración del personal funcionario, laboral y eventual de la Administración de la Comunidad Autónoma de Aragón y sus organismos públicos.",NEGATIVO,orden,False,,,False,orden,[],[],1.0,"El texto describe una orden relativa a las relaciones de puestos de trabajo del personal funcionario y laboral, sin mencionar ningún procedimiento ambiental (DIA, AAP, AAC, AAU, IIA, AAI, IAE o DUP). La descripción se centra en la Administración del personal, lo que la clasifica como RRHH o gestión interna, por lo que is_relevant=False.",54.552
94,bor,"Resolución 2912/2024, de 30 de diciembre, de la Consejería de Hacienda, Gobernanza Pública, Sociedad Digital y Portavocía del Gobierno, por la que se autoriza la contratación de las personas que han superado las pruebas selectivas para la provisión de cinco plazas laborales de la Administración General de la Comunidad Autónoma de La Rioja, correspondientes a la categoría profesional de Analista (a extinguir por funcionarización) (E063C/22)",NEGATIVO,resolución,False,,,False,resolución,[],[],0.99,"La publicación es una resolución sobre contratación de personal laboral (RRHH), no contiene ningún procedimiento ambiental del dominio (DIA, AAP, AAC, etc.). El texto menciona ""autoriza la contratación de las personas"", que corresponde a un acto administrativo de recursos humanos y no ambiental.",59.717
95,dogv,"ANUNCIO sobre la contratación de personal laboral fijo para el puesto de trabajo 043.SERVSOC de la plantilla, por estabilización.",NEGATIVO,anuncio,False,,,False,anuncio,[],[],1.0,"El texto describe un anuncio sobre contratación de personal laboral, lo cual corresponde a temas de RRHH y plantillas, no a procedimientos ambientales (DIA, AAP, AAC, etc.). No hay mención alguna de evaluaciones o autorizaciones ambientales, por lo que is_relevant es False.",47.039
96,boib,"Notificación de Corrección de errores del Edicto núm. 1720, publicado ene el BOIB núm. 24 del 22 de febrero de 2025, referido a la Resolución de concesión a los beneficiarios de las ayudas, RES2 de fecha 11 de febrero de 2025, al amparo de la Resolución del Presidente del Fondo de Garantía Agraria y Pesquera de las Islas Baleares (FOGAIBA) por la que se convocan subvenciones para inversiones no productivas vinculadas a la realización de los compromisos de agroambiente y clima, para el año 2024",NEGATIVO,notificación,False,,,False,corrección_errores,[],[],1.0,"Se trata de una ""Notificación de Corrección de errores"" sobre un edicto y una resolución de subvenciones del fondo agroambiental, que corresponde a un acto administrativo no relacionado con los procedimientos ambientales energéticos listados (DIA, AAP, AAC, AAU, IIA, AAI, IAE, DUP). El texto no menciona ningún procedimiento ambiental ni tecnología específica del sector energético.",57.188
97,bopa,Anuncio. Modificación de la Relación de Puestos de Trabajo del Ayuntamiento de Langreo para la inclusión del puesto de Psicólogo/a del Centro Asesor de la Mujer. [Cód. 2025-02092],NEGATIVO,anuncio,False,,,False,anuncio,[],[],1.0,"El texto describe una ""Modificación de la Relación de Puestos de Trabajo"" (RRHH), no contiene ningún procedimiento ambiental N2 (DIA, AAP, AAC, etc.) y corresponde al ámbito de recursos humanos según las reglas dadas.",55.489
98,docm,"Anuncio de 08/01/2025, del Ayuntamiento de Torrijos (Toledo), sobre nombramientos como funcionarias de carrera para cubrir 2 plazas de auxiliar administrativo, Grupo C, Subgrupo C2.",NEGATIVO,anuncio,False,,,False,anuncio,[],[],1.0,"La descripción hace referencia a nombramientos de funcionarios (RRHH), no a ningún procedimiento ambiental o energético (N2). ""nombramientos como funcionarias"" activa la regla de exclusión para RRHH.",45.42
99,boe,BERGA,NEGATIVO,otros,False,,,False,otros,[],[],0.95,"La descripción ""BERGA"" es demasiado genérica y no permite identificar ningún procedimiento N2 (DIA, AAP, AAC, etc.) ni tecnología ambiental-energética específica. Parece ser un nombre de entidad o proyecto sin contexto sobre el acto administrativo.",45.104
