id,bulletin,description,grupo_muestreo,is_relevant_gt,categories_gt,subcategories_gt,notas_anotador,is_relevant_pred,act_type_pred,categories_pred,subcategories_pred,confidence,reasoning,duration_s,error
79,boe,Anuncio de licitación de: Subdirección General de la Oficina Presupuestaria y Gestión Económica. Objeto: Asistencia técnica para la dinamización y evaluación de la Estrategia Estatal para un nuevo modelo de cuidados en la comunidad: un proceso de desinstitucionalización. Expediente: 242950PA0002.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion asistencia tecnica evaluacion estrategia,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"El texto describe explícitamente un ""Anuncio de licitación"" para ""Asistencia técnica"", lo que indica una fase de contratación y prestación de servicios.",49.307,
80,boe,"Anuncio de licitación de: Jefatura de Asuntos Económicos de la Guardia Civil. Objeto: Contrato de un servicio continúo de descontaminación biológica, de los distintos equipos de dotación del Departamento de Biología y de Medio Ambiente del SECRIM que evite cualquiertipo de contaminación biológica que pueda influir y alterar negativamente en los resultados de los informes periciales de ADN incursos como prueba en los distintos procedimientos judiciales. Expediente: E/0140/A/24/2.",CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion servicio descontaminacion biologica,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.98,"El texto indica explícitamente ""Anuncio de licitación"" (etiqueta N2: CONT_LIC) y el objeto es un ""Contrato de un servicio continuo de descontaminación biológica"", lo que confirma la subcategoría de servicios. El fragmento clave es ""Anuncio de licitación de..."".",60.83,
81,boe,Anuncio de licitación de: ADIF - Presidencia. Objeto: Servicio mantenimiento instalaciones de combustible en ADIF 2025-2028. Expediente: 2.25/23108.0010.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion servicio mantenimiento instalaciones combustible,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"La descripción incluye explícitamente ""Anuncio de licitación"" y el objeto es ""Servicio mantenimiento instalaciones"", lo que confirma la fase CONT_LIC y subcategoría tipo_servicios por mantener equipos y combustible.",53.08,
82,boe,"Anuncio de licitación de: Secretaría de Estado de Medio Ambiente. Objeto: Proyecto de recuperación del bosque de ribera y eliminación de la especie invasora Arundo donax en el rio Mula desde el embalse de Los Rodeos hasta la confluencia con el río Segura, en el marco del Plan de Recuperación, Transformación y Resiliencia (PRTR). Expediente: P02.C05.I2.P02.S09.A06.01.",CONT_LIC,True,CONT_LIC,tipo_obras,Licitacion proyecto recuperacion bosque de ribera: actuacion de obra ambiental,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"El texto es claramente un ""Anuncio de licitación"" (señal CONT_LIC) cuyo objeto es la ""eliminación de la especie invasora Arundo donax"", que implica servicios ambientales y gestión del ecosistema. La confianza es alta por la claridad de las etiquetas en el título.",51.353,
83,boe,"Resolución de 12 de diciembre de 2024, de la Dirección General de Producción Agroalimentaria y Cooperativas de la Consejería de Agricultura, Ganadería y Desarrollo Rural, por la que se da publicidad a la solicitud de modificación del pliego de condiciones de la denominación de origen protegida «Uclés».",CONT_LIC,False,,,Pliego de condiciones de Denominacion de Origen Protegida: no es pliego contractual,False,resolución,[],[],1.0,"El documento es una resolución sobre modificación del pliego de condiciones de una Denominación de Origen Protegida (DOP). Según las reglas críticas, los ""pliegos de condiciones"" de DOP/IGP se consideran normativa agroalimentaria y no actos de contratación pública, por lo que is_relevant es False.",94.365,
84,boe,Anuncio de licitación de: Jefatura de Asuntos Económicos del Mando de Apoyo Logístico. Objeto: Mantenimiento y adquisición de repuestos para instalaciones vehiculares tácticas. Expediente: 2025/ETSAE0906/00000080E.,CONT_LIC,True,CONT_LIC,"tipo_servicios, tipo_suministros",Licitacion mantenimiento y adquisicion repuestos,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"El texto dice explícitamente ""Anuncio de licitación"" (señal para CONT_LIC) y el objeto del contrato es ""Mantenimiento y adquisición de repuestos"", lo que indica una prestación de servicios y suministros (tipo_servicios). La frase ""Anuncio de licitación de:"" es la clave para la etiqueta.",50.962,
85,boe,"Anuncio de licitación de: Dirección General de la Costa y el Mar. Objeto: Adaptación de la fachada marítima en el entorno de la playa Cerezo, T.M. Chilches (Castellón). Expediente: 12-0359.",CONT_LIC,True,CONT_LIC,tipo_obras,Licitacion adaptacion fachada maritima,True,anuncio,"[""CONT_LIC""]","[""tipo_obras""]",0.98,"El texto inicia con ""Anuncio de licitación"" y el objeto es ""Adaptación de la fachada marítima"", lo que indica claramente una fase de licitación (CONT_LIC) relacionada con la ejecución de obras de construcción (tipo_obras).",47.183,
86,bocm,"Convocatoria contrato
– Anuncio de 7 de febrero de 2025, por el que se convoca la licitación para la contratación del “Servicio de reparación de bastidores de bogie de trenes de las Series 7000 y 9000” (expediente 6012500046)",CONT_LIC,True,CONT_LIC,tipo_servicios,Convocatoria licitacion reparacion bastidores,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.98,"El texto es un ""anuncio"" que ""se convoca la licitación"" para el ""Servicio de reparación"", lo que activa las categorías CONT_LIC (por ser una convocatoria de licitación) y tipo_servicios (el objeto es explícitamente un servicio de reparación).",48.091,
87,boe,"Anuncio de licitación de: ADIF - Presidencia. Objeto: Asistencia técnica para el control y vigilancia del contrato de ""Redacción de proyecto constructivo y ejecución de las obras de renovación de las instalaciones de seguridad de la línea 400. Tramo Peñalajo-Espeluy"". Expediente: 3.24/27507.0321.",CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion asistencia tecnica control y vigilancia de contrato de obras,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios"", ""tipo_obras""]",0.95,"El texto indica ""Anuncio de licitación"" (señal CONT_LIC). El objeto combina ""Asistencia técnica"" (servicios) con la ejecución de ""obras de renovación"" (tipo_obras), justificando ambas subcategorías.",51.773,
88,boib,"Orden 5/2025, de 21 de febrero, por la que se modifica la Orden del consejero de Agricultura, Medio Ambiente y Territorio de 11 de abril de 2014 por la que se aprueba el pliego de condiciones y el reglamento de la Denominación de Origen Binissalem",CONT_LIC,False,,,Pliego de condiciones de Denominacion de Origen Binissalem: no contractual,False,orden,[],[],1.0,"La publicación es una orden que modifica un pliego de condiciones para una Denominación de Origen Binissalem. Según las reglas críticas, los ""Pliegos de condiciones"" de una DOP/IGP son normativa agroalimentaria y no contratos públicos, por lo tanto is_relevant=False.",54.487,
89,boe,Anuncio de licitación de: Gerencia de Atención Sanitaria del Instituto Nacional de Gestión Sanitaria en Ceuta. Objeto: Suministro de fungibles para la sala de extracciones del área de atención sanitaria de Ceuta. Expediente: PA/2024/057/GCE.,CONT_LIC,True,CONT_LIC,tipo_suministros,Licitacion suministro fungibles,True,anuncio,"[""CONT_LIC""]","[""tipo_suministros""]",0.95,"El texto comienza explícitamente con ""Anuncio de licitación"" y el objeto es ""Suministro de fungibles"", confirmando la fase de licitación y el tipo de prestación como suministros.",52.809,
90,boe,Anuncio de licitación de: Jefatura de la Sección Económico Administrativa 22 - Base Aérea de Torrejón (Agrupación de Base). Objeto: (2024AM9003) Acuerdo Marco para el Suministro y Fabricación de UCFAS equipo árido chaqueta polar. Expediente: 2024/EA22/00001478E.,CONT_LIC,True,CONT_LIC,tipo_suministros,Licitacion AM suministro y fabricacion vestuario,True,anuncio,"[""CONT_LIC""]","[""tipo_suministros""]",0.98,"El texto indica claramente que es un ""Anuncio de licitación"" para el suministro y fabricación de equipo, lo que activa las categorías CONT_LIC (fase) y tipo_suministros (objeto). La frase clave es ""Anuncio de licitación de:...""",58.503,
91,bocm,"Convocatoria contrato
– Anuncio de 4 de marzo de 2025, por el que se convoca la licitación para la contratación del servicio de reparación y puesta a punto de los trenes U7157/7158/7159/7160/7161/7162 y U7115/7116/7117/7118/7119/7120, de Metro de Madrid. (Expediente 6012500063)",CONT_LIC,True,CONT_LIC,tipo_servicios,Convocatoria licitacion reparacion trenes,True,anuncio,"[""CONT_LIC"", ""CONT_CON""]","[""tipo_servicios""]",0.95,"El texto contiene explícitamente las frases ""Convocatoria contrato"" y ""se convoca la licitación"", lo que activa la categoría CONT_LIC. Además, el objeto es ""contrato... para la contratación del servicio de reparación y puesta a punto de los trenes"", confirmando que es una concesión de servicios (CONT_CON) y una prestación de tipo_servicios.",63.831,
92,boe,Anuncio de licitación de: Dirección de Adquisiciones del Mando de Apoyo Logístico del Ejército del Aire y del Espacio. Objeto: 20254021 Adquisición de un sistema C-UAS para Bases Aéreas. Expediente: 2025/EA02/00000200E.,CONT_LIC,True,CONT_LIC,tipo_suministros,Licitacion adquisicion sistema C-UAS,True,anuncio,"[""CONT_LIC""]","[""tipo_suministros""]",0.95,"El texto identifica explícitamente un ""Anuncio de licitación"" (CONT_LIC) y su objeto es la ""Adquisición de un sistema C-UAS"", que constituye un suministro de bienes (tipo_suministros). El fragmento ""Anuncio de licitación de: Dirección de Adquisiciones"" activa la etiqueta CONT_LIC.",60.225,
93,boe,Anuncio de licitación de: ADIF - Presidencia. Objeto: Servicios para la redacción del proyecto de construcción para la renovación de la red ferroviaria de ancho métrico y la defensa contra inundaciones en el municipio de Zalla (Bizkaia). Expediente: 3.24/27506.0062.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion servicios redaccion proyecto ferroviario,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"El texto comienza con ""Anuncio de licitación"", lo que confirma la categoría CONT_LIC. Además, el objeto especificado es ""Servicios para la redacción del proyecto..."", clasificándolo como tipo_servicios.",51.942,
94,boe,Anuncio de licitación de: ADIF - Presidencia. Objeto: Consultoría y asistencia técnica para la actualización del proyecto constructivo de la nueva subestación eléctrica de tracción de Tolosa. Expediente: 3.24/27507.0263.,CONT_LIC,True,CONT_LIC,tipo_servicios,Licitacion consultoria actualizacion proyecto subestacion,True,anuncio,"[""CONT_LIC""]","[""tipo_servicios""]",0.95,"El texto dice explícitamente ""Anuncio de licitación"" (señal para CONT_LIC) y el objeto es ""Consultoría y asistencia técnica"", que corresponde a una prestación de servicios (tipo_servicios). La confianza es alta debido a la claridad en las palabras clave.",55.774,
95,boe,"Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Cultura y Deporte. Objeto: Redacción del proyecto básico y de ejecución, estudio de seguridad y salud, coordinación de seguridad y salud y dirección de obra y de ejecución de las obras de consolidación y restauración del edificio Varadero en la isla de Pinto, la Talaya de Binissermenya y las Torres de protección del arsenal en la estación naval de Mahón- Menorca. Expediente: J240038.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicios redaccion proyecto y direccion de obras,True,orden,"[""CONT_FOR""]","[""tipo_obras""]",0.95,"La descripción indica explícitamente ""Anuncio de formalización de contratos"" (disparador CONT_FOR). El objeto del contrato es la realización de obras de consolidación y restauración, lo que confirma la subcategoría ""tipo_obras"".",56.159,
96,boe,Anuncio de formalización de contratos de: Jefatura de la Sección Económico Administrativa 15 Agrupación del Cuartel General del Ejército del Aire. Objeto: Acuerdo Marco Circuitos Culturales 2025. Expediente: 2024/EA15/00003121.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion AM circuitos culturales,True,anuncio,"[""CONT_FOR""]",[],0.95,"El texto indica explícitamente ""Anuncio de formalización de contratos"", lo que corresponde a la categoría CONT_FOR. No se menciona el objeto del contrato específico, por lo que no se puede inferir la subcategoría tipo de prestación.",53.383,
97,boe,"Anuncio de formalización de contratos de: Intendencia de Madrid. Objeto: TA Servicio de carga, transporte, colocación y almacenaje fondo archivístico CGA. Expediente: 2024/AR21U/00002493E.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio carga transporte almacenaje,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"El texto dice explícitamente ""Anuncio de formalización de contratos"", lo que encaja con la categoría CONT_FOR. Además, el objeto del contrato es ""Servicio de carga, transporte..."", lo que indica un tipo_servicios.",52.922,
98,boe,"Anuncio de formalización de contratos de: Instituto Nacional de Administración Pública (INAP). Objeto: Servicio de realización, corrección y calificación de las pruebas de nivel de inglés profesional TOEIC y de francés TFI. Expediente: 202500000007.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio pruebas de idiomas,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto comienza con ""Anuncio de formalización de contratos"", lo que identifica inequívocamente el tipo de acto y la categoría CONT_FOR. Además, el objeto se describe como un ""Servicio de realización, corrección y calificación..."", lo que permite inferir la subcategoría tipo_servicios.",58.233,
99,bocm,"Formalización contrato
– Resolución de 9 de enero de 2025, de la Dirección-Gerencia del Hospital Clínico “San Carlos” de Madrid, por la que se dispone la publicación en los boletines oficiales y en el “perfil del contratante” de la formalización de la 4.a y 5.a prórroga del contrato para el «Servicio de tratamiento de Diálisis Peritoneal y Hemodiálisis domiciliaria para el Servicio de Nefrología del Hospital Clínico “San Carlos” de Madrid»",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion prorroga contrato dialisis: hereda CONT_FOR,True,resolución,"[""CONT_FOR"", ""CONT_CON""]","[""tipo_servicios""]",0.98,"La descripción menciona explícitamente ""formalización del contrato"" (señal de CONT_FOR) y el objeto es un ""Servicio de tratamiento..."", confirmando que se trata de una prestación de servicios (tipo_servicios). La referencia a la prórroga refuerza que es una formalización continua.",61.335,
100,boe,"Anuncio de formalización de contratos de: Subsecretaría de Asuntos Exteriores, Unión Europea y Cooperación. Objeto: OBR-24/007 Contrato de obras para la demolición del ala sur e inclusión de medidas de seguridad en el Hospital Español de Tánger. Expediente: 2024SXB00155002.",CONT_FOR,True,CONT_FOR,tipo_obras,Formalizacion contrato de obras demolicion,True,anuncio,"[""CONT_FOR""]","[""tipo_obras""]",0.98,"El texto contiene ""Anuncio de formalización de contratos"" que encaja con CONT_FOR, y el objeto es ""Contrato de obras para la demolición..."" indicando tipo_obras.",50.963,
101,boe,"Anuncio de formalización de contratos de: Gerencia de la Entidad Estatal de Derecho Público Trabajo Penitenciario y Formación para el Empleo, M.P. Objeto: Servicio de soporte técnico a la administración de sistemas, bases de datos y comunicaciones. Expediente: 2024/00070.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio soporte tecnico sistemas,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto contiene explícitamente ""Anuncio de formalización de contratos"" lo que define el acto como CONT_FOR. El objeto es un ""Servicio de soporte técnico..."", lo que clasifica la prestación como tipo_servicios.",52.697,
102,boe,Anuncio de formalización de contratos de: Agencia Española de Protección de Datos. Objeto: Servicio de comunicaciones y de ciberseguridad para la Agencia Española de Protección de Datos. Expediente: EX20240077.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio comunicaciones y ciberseguridad,True,anuncio,"[""CONT_FOR"", ""CONT_CON""]","[""tipo_servicios""]",0.95,"Es una formalización de contratos por la frase explícita ""Anuncio de formalización de contratos"" (CONT_FOR) y el objeto es un contrato de concesión de servicios (""Agencia Española de Protección de Datos"" como entidad que contrata, no un dominio público con concesión administrativa demanial). La prestación es claramente servicios de comunicaciones y ciberseguridad (tipo_servicios).",61.996,
103,boe,Anuncio de formalización de contratos de: INSS-Dirección provincial de Toledo. Objeto: Servicio de limpieza de los locales adscritos a la Dirección Provincial del INSS en Toledo durante el periodo de 1 de enero de 2025 a 31 de diciembre de 2025. Expediente: 45/VC-207/24.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio limpieza,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto menciona explícitamente ""Anuncio de formalización de contratos"", lo que indica la fase N2 CONT_FOR. El objeto del contrato es ""Servicio de limpieza de los locales"", confirmando la subcategoría tipo_servicios.",53.884,
104,bocm,"Formalización contrato
– Anuncio de 28 de enero de 2025, de formalización del contrato titulado “Servicio de soporte técnico para el mantenimiento de los sistemas de explotación en estaciones” (Expediente 6012400215)-[Contratos 7225000017 (lote 1); 7225000018 (lote 2); 7225000019 (lote 3)]",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio soporte mantenimiento estaciones,True,anuncio,"[""CONT_FOR"", ""CONT_CON""]","[""tipo_servicios""]",0.98,"La publicación es un ""Anuncio de formalización del contrato"" (señal clave CONT_FOR), cuyo objeto es el ""Servicio de soporte técnico para el mantenimiento de los sistemas"", lo que indica una prestación de servicios tipo_servicios y la naturaleza de concesión o servicio público.",58.947,
105,boe,Anuncio de formalización de contratos de: Dirección de Gestión Económica de la Jefatura de Apoyo Logístico de la Armada. Objeto: SINFO- Contrato de aistencia técnica para el mantenimiento simuladores tácticos y de navegación de la Armada (SIMTAC-GALEON-SIMNAV). Expediente: 2024/AR40U/00001904E.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion asistencia tecnica simuladores,True,anuncio,"[""CONT_FOR"", ""CONT_CON""]","[""tipo_servicios""]",0.95,"La descripción indica explícitamente ""Anuncio de formalización de contratos"" (dispara CONT_FOR) y el objeto es un ""Contrato de asistencia técnica para el mantenimiento simuladores..."" (servicio que dispara CONT_CON). El tipo de prestación es servicios por la naturaleza de ""asistencia técnica y mantenimiento"".",61.219,
106,boe,Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Trabajo y Economía Social. Objeto: Servicio de soporte especializado de la plataforma EPP del Ministerio de Trabajo y Economía Social. Expediente: 10000621/2024.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicio soporte plataforma EPP,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"El texto dice explícitamente ""Anuncio de formalización de contratos"" y el objeto es un servicio de soporte, lo que confirma la categoría CONT_FOR (formalización) y tipo_servicios. El fragmento clave es: 'Anuncio de formalización de contratos... Objeto: Servicio de soporte especializado'.",56.492,
107,boe,Anuncio de formalización de contratos de: Dirección General de Tráfico. Objeto: Suministro en régimen de alquiler de módulos prefabricados para el destacamento provisional del Subsector de Tráfico de Huelva en el Rocío. Expediente: 1DGT2J000303.,CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro alquiler modulos prefabricados,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"El texto indica ""Anuncio de formalización de contratos"", lo que identifica la fase CONT_FOR. El objeto descrito es el ""Suministro en régimen de alquiler de módulos prefabricados"", por lo que se infiere la subcategoría tipo_suministros. La referencia a una expediente y la mención a DGT (Dirección General de Tráfico) confirman que es un acto de contratación pública del sector público español.",64.947,
108,boib,Formalización de contrato laboral categoría A2,CONT_FOR,False,,,Formalizacion de contrato laboral: RRHH no LCSP,False,otros,[],[],1.0,"La publicación describe la ""Formalización de contrato laboral categoría A2"". Al ser un contrato laboral (personal) y no una contratación pública bajo la LCSP, el valor is_relevant es False. La estructura N1 corresponde a otros tipos de actos administrativos al no encajar en los enum predeterminados, ya que se trata de una formalización laboral excluida del dominio.",106.319,
109,boe,Anuncio de formalización de contratos de: Instituto Nacional de Estadística INE. Objeto: Recogida de datos de la Encuesta sobre Innovación de las empresas 2024 y las Estadísticas sobre Actividades en I+D 2024. Expediente: 2024N0059014.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion recogida datos encuestas INE,True,anuncio,"[""CONT_FOR"", ""CONT_LIC""]","[""tipo_servicios""]",0.95,"El texto menciona explícitamente ""Anuncio de formalización de contratos"" (CONT_FOR) y el objeto son ""Recogida de datos... y Estadísticas sobre Actividades en I+D"", que es claramente un servicio. El texto implica una fase anterior de licitación debido a la mención de ""anuncio"" en el contexto de formalización, o bien se refiere a la etapa previa, pero dado el anuncio es de formalización, no de adjudicación ni de nueva licitación, por tanto las categorías aplicables son CONT_FOR y, si se considera que la formalización sigue a una licitación (lo cual es común), CONT_LIC podría ser relevante. Sin embargo, basándonos estrictamente en el texto ""Anuncio de formalización"", la etiqueta principal es CONT_FOR. El objeto es un servicio (tipo_servicios). Revisando las reglas, si el texto dice ""formalización del contrato"" sin más referencias a licitación explícita, quizás solo CONT_FOR. Pero dado que el INE suele licitar estos servicios y el anuncio de formalización suele aparecer tras la licitación, manteneré CONT_LIC como categoría implícita o omitida? La descripción dice ""Anuncio de formalización de contratos"", lo cual es CONT_FOR. No hay mención a ""licitación"" explícita en el texto, así que quizás solo CONT_FOR es seguro. Sin embargo, la regla 3 sobre CONT_CON no aplica aquí porque no es concesión. Regla 1: is_relevant=True si al menos una categoría N2. Aquí CONT_FOR está presente. ¿Y CONT_LIC? Solo si se menciona o implica explícitamente una licitación previa. El texto dice ""anuncio de formalización"", que puede ser independiente si no hay referencia a pliego. Pero en la práctica, los anuncios de formalización siguen a una fase de contratación previa (licitación o no). Dado que el texto no menciona ""licitación"" ni ""pliego"", quizás solo CONT_FOR es correcto. Revisando la definición de CONT_LIC: ""licitación / anuncio de contrato"". Aquí es anuncio de formalización, no de licitación. Por tanto, solo CONT_FOR. El objeto es servicio.",160.438,
110,boe,"Anuncio de formalización de contratos de: Dirección General del Instituto de Mayores y Servicios Sociales. Objeto: Prestación de los servicios de reserva y ocupación de plazas en los Balnearios de Arnoia, Lobios y Laias para el programa de Termalismo del Imserso. Expediente: 887/2024.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicios plazas balnearios Imserso,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"La publicación contiene explícitamente ""Anuncio de formalización de contratos"", lo que identifica la fase N2 como CONT_FOR. Además, el objeto es la ""Prestación de los servicios de reserva y ocupación de plazas"", lo que define claramente la subcategoría de prestación como tipo_servicios. La descripción cita a la Dirección General del Instituto de Mayores y Servicios Sociales (Imserso) en un contexto de servicios turísticos, no como concesión demanial ni adjudicación personal.",66.552,
111,boe,"Anuncio de formalización de contratos de: Subdirección General de Planificación y Gestión Económica. Objeto: Servicio de mantenimiento integral de las instalaciones en el Centro Penitenciario de A Lama (Pontevedra), CIS ""Carmen de Avendaño"" (Vigo) y UAR Hospital provincial (Pontevedra). Expediente: 020120240139.",CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion mantenimiento integral centros penitenciarios,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.98,"La descripción contiene explícitamente la frase ""Anuncio de formalización de contratos"", lo que activa la categoría CONT_FOR. El objeto del contrato es un ""Servicio de mantenimiento integral de las instalaciones"", que claramente indica una prestación de tipo servicios, activando la subcategoría tipo_servicios.",59.307,
112,boe,Anuncio de formalización de contratos de: TGSS-Dirección provincial de Alicante. Objeto: Servicios de peonaje y transporte para la Tesorería General de la Seguridad Social de Alicante. Expediente: 2024/030034.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion servicios peonaje y transporte,True,anuncio,"[""CONT_FOR"", ""CONT_CON""]","[""tipo_servicios""]",0.98,"El texto dice explícitamente ""Anuncio de formalización de contratos"", lo que indica la categoría CONT_FOR. El objeto es ""Servicios de peonaje y transporte"", por lo que se asigna la subcategoría tipo_servicios y la etiqueta CONT_CON por tratarse de servicios públicos (transporte y seguridad).",58.362,
113,boe,"Anuncio de formalización de contratos de: Subdirección General de Planificación y Gestión Económica. Objeto: Suministros de Gasóleo ""A"" a los establecimientos penitenciarios dependientes de la Secretaría General de Instituciones Penitenciarias en la Comunidad Autónoma de Canarias . Expediente: 02012024AM04.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro gasoleo,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"El texto indica explícitamente ""Anuncio de formalización de contratos"" (señal CONT_FOR) y especifica el objeto como ""Suministros de Gasóleo 'A'"" (señal tipo_suministros). La confianza es alta debido a la claridad en la descripción del acto y su objeto.",57.127,
114,boe,"Anuncio de formalización de contratos de: Dirección del Instituto Nacional de Gestión Sanitaria (INGESA). Objeto: Suministro de tres desfibriladores externos semiautomáticos (DESA), mediante el sistema de arrendamiento financiero (renting) sin opción de compra con destino alEdificio c/ Alcalá nº 56 de Madrid. Expediente: PASA 2024/093.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro desfibriladores en renting,True,orden,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"El texto contiene explícitamente ""Anuncio de formalización de contratos"", lo que activa la categoría CONT_FOR, y el objeto es ""Suministro de tres desfibriladores externos semiautomáticos"", lo que permite inferir la subcategoría tipo_suministros.",58.08,
115,boe,Anuncio de formalización de contratos de: Intendente de Ferrol. Objeto: Sostenimiento de actuadores de válvulas motorizadas y sus accesorios. Expediente: 2024/AR42U/00002890E.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion sostenimiento actuadores valvulas,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"El texto contiene ""Anuncio de formalización de contratos"", lo que indica el tipo CONT_FOR. El objeto ""Sostenimiento de actuadores de válvulas motorizadas y sus accesorios"" se clasifica como mantenimiento, por lo tanto es de tipo_servicios.",55.552,
116,boe,Anuncio de formalización de contratos de: Mutualidad General Judicial MUGEJU. Objeto: Concierto de la Mutualidad General Judicial con entidades de seguro para el aseguramiento del acceso a la asistencia sanitaria en territorio nacional a los beneficiarios de la misma durante 2025-2026. Expediente: 2024_001 CONC SANIT 25 26.,CONT_FOR,True,CONT_FOR,tipo_servicios,Formalizacion concierto sanitario MUGEJU con aseguradoras,True,anuncio,"[""CONT_FOR""]","[""tipo_servicios""]",0.95,"El texto menciona explícitamente ""Anuncio de formalización de contratos"" con un objeto consistente en asegurar la asistencia sanitaria mediante conciertos, lo que implica un tipo de prestación servicio.",53.48,
117,boe,"Anuncio de formalización de contratos de: Jefatura de Intendencia de Asuntos Económicos Sur. Objeto: Suministro de material por lotes para el Centro de Operaciones de Artillería de Costa del RACTA 4 Tarifa, Cádiz. Expediente: 2024/ETSAE0226/00009214E.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro material por lotes,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"El texto describe explícitamente un ""Anuncio de formalización de contratos"", lo que corresponde a la categoría CONT_FOR. El objeto se especifica como ""Suministro de material"", por lo que también se infiere el tipo de prestación tipo_suministros.",54.274,
118,boe,"Anuncio de formalización de contratos de: Subdirección General de Gestión Económica. Objeto: Suministro de libros para las bibliotecas centrales del Ministerio de la Presidencia, Justicia y Relaciones con las Cortes y para la Biblioteca de la Secretaría de Estado de Comunicación . Expediente: 0MPR20240224.",CONT_FOR,True,CONT_FOR,tipo_suministros,Formalizacion suministro libros bibliotecas,True,anuncio,"[""CONT_FOR""]","[""tipo_suministros""]",0.98,"El texto comienza explícitamente con ""Anuncio de formalización de contratos"", que es la señal léxica clave para la categoría CONT_FOR. Además, el objeto se describe como ""Suministro de libros"", lo que permite inferir la subcategoría tipo_suministros.",56.873,
119,boca,"Dirección General de la Función Pública.- Resolución de 15 de marzo de 2025, por la que se acuerda la formalización de contrato de trabajo de personal laboral fijo con las personas aspirantes seleccionadas en las pruebas selectivas para el ingreso, por el sistema general de acceso libre, en la categoría profesional de Director/a de Residencia (Grupo I), en ejecución del Anexo II del Decreto 115/2022, de 20 de mayo, por el que se aprueba la Oferta Extraordinaria de Empleo Público para la estabilización del empleo temporal e indefinido no fijo de larga duración en el ámbito de la Administración General de la Comunidad Autónoma de Canarias, convocadas por Resolución de 21 de diciembre de 2022, se les adjudica puesto de trabajo y se les confiere plazo para la toma de posesión.",CONT_FOR,False,,,Formalizacion contrato de trabajo personal laboral fijo: RRHH,False,resolución,[],[],0.98,"El texto describe una ""formalización de contrato de trabajo"" y ""adjudica puesto de trabajo"" para personal laboral fijo, lo que según las reglas críticas corresponde a RRHH/contratación de personal y no a contratación pública de servicios u obras (LCSP).",57.291,
