id,bulletin,description,grupo_muestreo,act_type_n1,is_relevant_gt,procedures_gt,technologies_gt,is_relevant_pred,act_type_pred,procedures_pred,technologies_pred,confidence,reasoning,duration_s
75,dogv,"RESOLUCIÓN de 20 de enero de 2025, de la Dirección General de Urbanismo, Paisaje y Evaluación Ambiental, por la cual se formula el informe de impacto ambiental del proyecto de sondeo para captación de aguas subterráneas en la parcela 68, polígono 10, del término municipal de Polop (Alicante). Expediente: (3635047) 302/2024/AIA.",IIA,resolución,True,IIA,,False,resolución,[],[],0.95,"El texto menciona ""informe de impacto ambiental"" (IIA) en un expediente de urbanismo y agua subterránea, pero el dominio objetivo son autorizaciones ambiental-energéticas para proyectos de generación o infraestructura energética. El IIA no es un procedimiento energético y el sector (agua/sondeo) no figura en las tecnologías energéticas definidas.",60.611
76,boib,"Resolución de la Presidencia del Instituto Mallorquín de Asuntos Sociales (IMAS) por la que aprueba la lista definitiva de las personas aspirantes que han superado el proceso selectivo de estabilización por el sistema de concurso excepcional para el ingreso como personal laboral, categoría técnico/a auxiliar, especialidad Auxiliar Técnico/a Sociosanitario/a, grupo D (actual C2) de la Residencia Oms/Sant Miquel y de los centros de día Can Clar y Son Bru, se contrata como personal laboral indefinido (laboral fijo) y se adjudican los puestos de trabajo.",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La publicación trata sobre la contratación de personal laboral sanitario y no menciona ningún procedimiento ambiental-energético (como DIA, AAP o AAC). Por lo tanto, is_relevant es False. El texto se refiere exclusivamente a estabilización y adjudicación de puestos en centros sociales.",56.362
77,boe,"Resolución de 10 de febrero de 2025, de la Secretaría de Estado de Sanidad, por la que se convoca la provisión de puesto de trabajo por el sistema de libre designación.",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"El texto describe una resolución de ""Sanidad"" sobre la ""provisión de puesto de trabajo"", lo cual corresponde a un procedimiento administrativo de Recursos Humanos y no al ámbito ambiental-energético. No se mencionan ningún tipo de procedimientos ambientales (como DIA, AAP) ni tecnologías del sector energético.",54.479
78,doe,"Resolución de 27 de febrero de 2025, de la Dirección General de Tributos, por la que se emplaza a los posibles interesados en el recurso contencioso-administrativo tramitado por el procedimiento abreviado n.º 31/2025, seguido a instancias de la mercantil Automáticos Diana, SL, que versa sobre resolución de procedimiento sancionador en materia de juego.",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La descripción hace referencia a un ""recurso contencioso-administrativo"" y a una ""resolución de procedimiento sancionador en materia de juego"", lo cual corresponde al ámbito de derecho administrativo general o tributario, no al universo ambiental-energético. No se mencionan procedimientos como DIA, AAP, AAC, etc., ni tecnologías relevantes del sector energético.",57.895
79,boc,"Aprobación, exposición pública de los padrones fiscales de las Tasas por Abastecimiento de Agua Potable, Recogida de Residuos Sólidos Urbanos, Servicio de Alcantarillado y Canon de Saneamiento del cuarto trimestre de 2024, y apertura del periodo voluntario de cobro.",NEGATIVO,aprobación,False,,,False,aprobación,[],[],1.0,"El texto trata sobre tasas y canon de saneamiento municipales, sin mencionar ningún procedimiento ambiental-energético (DIA, AAP, AAC, etc.). Se trata de un acto administrativo de ámbito fiscal/urbano.",49.58
80,boa,"RESOLUCIÓN de 29 de enero de 2025, de la Gerencia de Sector de Alcañiz por la que se resuelve el procedimiento de provisión, por el sistema de libre designación, de un puesto de Supervisión de Unidad de Formación y Calidad en el Hospital de Alcañiz",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"El texto describe la provisión de un puesto en un hospital, lo cual es una convocatoria de personal del ámbito sanitario y no tiene que ver con autorizaciones ambientales-energéticas ni menciona ningún procedimiento relevante (DIA, AAP, AAC, etc.) ni tecnologías específicas.",53.057
81,boe,VALENCIA,NEGATIVO,otros,False,,,False,información_pública,[],[],0.95,"El texto ""VALENCIA"" es una indicación geográfica o cabecera de publicación, no describe ningún acto administrativo, procedimiento ambiental-energético ni tecnología específica identificada en el fragmento proporcionado.",48.451
82,docm,"Resolución de 05/02/2025, de la Secretaría General, por la que se dispone la publicación de la prórroga del convenio de colaboración entre la Comunidad de Madrid y la Junta de Comunidades de Castilla-La Mancha, para la renovación de la utilización de los títulos de abono transportes del Consorcio Regional de Transportes de Madrid en los desplazamientos entre ambas comunidades autónomas para el año 2025.",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"La publicación trata sobre la renovación de un convenio para títulos de transporte, no contiene ningún procedimiento ambiental-energético (DIA, AAP, AAC, etc.). El texto menciona explícitamente ""convenio de colaboración... para la renovación de la utilización de los títulos de abono transportes"".",54.871
83,bon,Aprobación definitiva de la plantilla orgánica de 2025,NEGATIVO,aprobación,False,,,False,aprobación,[],[],0.98,"La descripción ""Aprobación definitiva de la plantilla orgánica de 2025"" se refiere a recursos humanos o estructura organizativa, sin mencionar ningún procedimiento ambiental-energético (DIA, AAP, AAC, etc.). Por tanto, no es relevante para el dominio ambiental-energético.",45.184
84,boe,U.R. SUBASTAS ANDALUCIA 41,NEGATIVO,otros,False,,,False,otros,[],[],1.0,"La publicación se refiere a ""SUBASTAS ANDALUCIA"", que corresponde a un procedimiento de subasta y no a una autorización ambiental-energética. No menciona ningún tipo de procedimiento N2 (como DIA, AAP, AAC) ni tecnologías del universo ambiental-energético monitorizado.",44.197
85,boe,"Resolución de 5 de marzo de 2025, de la Universidad Rey Juan Carlos, por la que se nombran Profesoras y Profesores Titulares de Universidad.",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"El texto describe una resolución de nombramiento docente en la Universidad Rey Juan Carlos, no relacionada con procedimientos ambientales o energéticos ni tecnologías del dominio.",37.905
86,bocm,"Resolución proceso selectivo
– Resolución de 6 de febrero de 2025, de la Dirección General de Función Pública, por la que se procede a la adjudicación de destinos correspondiente al proceso extraordinario de estabilización de empleo temporal para el acceso a plazas de carácter laboral de la categoría profesional de Titulado Superior, Especialidad Investigación Agropecuaria, Alimentaria y Medioambiental (Grupo I, Nivel 9, Área B) de la Comunidad de Madrid",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"La descripción se refiere a una ""Resolución proceso selectivo"" y ""adjudicación de destinos"" en el contexto de estabilización de empleo temporal, lo cual corresponde a materia de Recursos Humanos/Personal al servicio público y no contiene ningún procedimiento ambiental-energético (DIA, AAP, AAC, etc.).",56.813
87,bopa,"Resolución de 25 de febrero de 2025, de la Dirección Gerencia del Servicio de Salud del Principado de Asturias, por la que se hace público el listado provisional de puntuaciones y adjudicaciones de destinos funcionales en el proceso de movilidad voluntaria abierto y periódico para el acceso a plazas estatutarias de la Categoría de Facultativo Especialista de Área en Cirugía General y Aparato Digestivo. [Cód. 2025-01617]",NEGATIVO,resolución,False,,,False,resolución,[],[],0.99,"La publicación describe una ""Resolución... por la que se hace público el listado provisional de puntuaciones y adjudicaciones de destinos funcionales"" en un proceso de movilidad voluntaria del Servicio de Salud, sin mención a ningún procedimiento ambiental-energético (DIA, AAP, AAC, etc.) ni tecnología energética. Se trata de un acto administrativo de recursos humanos sanitaros.",60.786
88,bon,Recaudación ejecutiva Acto que se notifica: Providencia de apremioReferencia: A216000/00002/2025,NEGATIVO,notificación,False,,,False,otros,[],[],1.0,"La publicación se refiere a una ""Recaudación ejecutiva Acto que se notifica: Providencia de apremio"", que es un procedimiento tributario/contable. Como no pertenece al universo ambiental-energético y carece de los tipos de procedimientos listados, el tipo de acto administrativo debe clasificarse como 'otros' dentro del rango permitido.",103.735
89,bor,Apertura del periodo de cobranza del padrón correspondiente a la cuota general del ejercicio 2024,NEGATIVO,otros,False,,,False,notificación,[],[],0.99,"La descripción se refiere a la ""cobranza del padrón"" (tributos/castellano), no a ningún procedimiento ambiental o energético. Por tanto, is_relevant es False y no hay procedimientos ni tecnologías aplicables.",48.554
90,docm,"Notificación de 09/01/2025, de la Delegación Provincial de Desarrollo Sostenible de Ciudad Real, por la que se notifica la hoja de aprecio de la beneficiaria en relación con procedimiento de expropiación forzosa (expediente 13211104834).",NEGATIVO,notificación,False,,,False,notificación,[],[],0.98,"La publicación trata sobre una ""hoja de aprecio"" en un ""procedimiento de expropiación forzosa"", lo cual es materia urbanística/reglamentaria y no forma parte del universo ambiental-energético definido (DIA, AAP, AAC, AAI, IIA, DUP, etc.). No se mencionan tecnologías ni procedimientos ambientales específicos.",59.664
91,boe,Anuncio de formalización de contratos de: Junta de Contratación del Ministerio de Defensa. Objeto: Acuerdo marco de servicios de seguridad privada para el Ministerio de Defensa y sus Organismos Autónomos. Expediente: 2024/JCMDEF/00000024E.,NEGATIVO,anuncio,False,,,False,anuncio,[],[],1.0,"Se trata de un anuncio de formalización de contratos del Ministerio de Defensa para servicios de seguridad privada, lo cual no corresponde al universo ambiental-energético ni menciona procedimientos N2 ni tecnologías relevantes.",51.974
92,bopa,"Resolución de 28 de enero de 2025, de la Consejería de Presidencia, Reto Demográfico, Igualdad y Turismo, por la que se convoca para su provisión por el sistema de libre designación un puesto de trabajo de Secretario/a de Despacho de la Dirección General de Reto Demográfico. [Cód. 2025-00755]",NEGATIVO,resolución,False,,,False,resolución,[],[],1.0,"La publicación trata sobre una convocatòria de personal (Secretario/a de Despacho) en la Dirección General de Reto Demográfico, no contiene referencias a ningún procedimiento ambiental o energético como DIA, AAP, AAC, etc. ni menciona tecnologías energéticas.",54.391
93,boa,"ORDEN HAP/252/2025, de 27 de febrero, por la que se da publicidad al Acuerdo de 26 de febrero de 2025, del Gobierno de Aragón, por el que se otorga la aprobación expresa y formal, ratificándolo, al Acuerdo de 18 de diciembre de 2024, de la Mesa Sectorial de Administración General de la Comunidad Autónoma de Aragón, por el que se modifica el Acuerdo de 17 de noviembre de 2021, sobre criterios generales para la elaboración de las relaciones de puestos de trabajo de la Administración del personal funcionario, laboral y eventual de la Administración de la Comunidad Autónoma de Aragón y sus organismos públicos.",NEGATIVO,orden,False,,,False,orden,[],[],1.0,"La publicación es una orden que modifica acuerdos sobre criterios para la elaboración de relaciones de puestos de trabajo del personal funcionario y laboral, lo cual pertenece al ámbito de Recursos Humanos y no contiene ningún procedimiento ambiental-energético (N2) ni tecnologías relacionadas. El texto se centra exclusivamente en el tema administrativo laboral.",57.883
94,bor,"Resolución 2912/2024, de 30 de diciembre, de la Consejería de Hacienda, Gobernanza Pública, Sociedad Digital y Portavocía del Gobierno, por la que se autoriza la contratación de las personas que han superado las pruebas selectivas para la provisión de cinco plazas laborales de la Administración General de la Comunidad Autónoma de La Rioja, correspondientes a la categoría profesional de Analista (a extinguir por funcionarización) (E063C/22)",NEGATIVO,resolución,False,,,False,resolución,[],[],0.98,"El texto describe una resolución sobre contratación de personal (plazas laborales), sin mencionar ningún procedimiento ambiental o energético ni tecnología específica del sector energético.",50.179
95,dogv,"ANUNCIO sobre la contratación de personal laboral fijo para el puesto de trabajo 043.SERVSOC de la plantilla, por estabilización.",NEGATIVO,anuncio,False,,,False,anuncio,[],[],1.0,El texto es un anuncio de contratación de personal laboral (RRHH) sin mención a ningún procedimiento ambiental o energético ni a tecnologías específicas.,48.814
96,boib,"Notificación de Corrección de errores del Edicto núm. 1720, publicado ene el BOIB núm. 24 del 22 de febrero de 2025, referido a la Resolución de concesión a los beneficiarios de las ayudas, RES2 de fecha 11 de febrero de 2025, al amparo de la Resolución del Presidente del Fondo de Garantía Agraria y Pesquera de las Islas Baleares (FOGAIBA) por la que se convocan subvenciones para inversiones no productivas vinculadas a la realización de los compromisos de agroambiente y clima, para el año 2024",NEGATIVO,notificación,False,,,False,corrección_errores,[],[],0.98,"El texto es una ""Notificación de Corrección de errores"" sobre una resolución de ayudas agroambientales (subvenciones para inversiones no productivas), lo cual cae fuera del universo ambiental-energético relevante (contratos/subvenciones). No se mencionan ningún procedimiento ambiental (DIA, AAP, etc.) ni tecnologías energéticas.",59.192
97,bopa,Anuncio. Modificación de la Relación de Puestos de Trabajo del Ayuntamiento de Langreo para la inclusión del puesto de Psicólogo/a del Centro Asesor de la Mujer. [Cód. 2025-02092],NEGATIVO,anuncio,False,,,False,anuncio,[],[],0.98,"Se trata de un anuncio sobre modificación de puestos de trabajo (Psicólogo/a) en el Ayuntamiento de Langreo, que corresponde a materia de Recursos Humanos y no a ningún procedimiento ambiental-energético. No hay mención a DIA, AAP, AAC ni tecnologías del sector energético.",53.139
98,docm,"Anuncio de 08/01/2025, del Ayuntamiento de Torrijos (Toledo), sobre nombramientos como funcionarias de carrera para cubrir 2 plazas de auxiliar administrativo, Grupo C, Subgrupo C2.",NEGATIVO,anuncio,False,,,False,anuncio,[],[],1.0,"Se trata de un anuncio sobre nombramientos funcionales de personal administrativo (Grupo C), no contiene referencia alguna a procedimientos ambiental-energéticos (DIA, AAP, AAC, etc.) ni a tecnologías del dominio (fotovoltaica, eólica, etc.). El texto se centra exclusivamente en RRHH.",54.253
99,boe,BERGA,NEGATIVO,otros,False,,,False,información_pública,[],[],0.15,"El texto ""BERGA"" es demasiado ambiguo para identificar un procedimiento ambiental-energético específico o una tecnología concreta, por lo que se clasifica como información pública sin relevancia en el dominio (is_relevant=False). No se identifican términos clave de los procedimientos N2 ni tecnologías.",52.129
